Type	Chromosome	Position	Position_offset	-log10(q-value)	G-score	average_amplitude	frequency
Amp	18	63128532	2636405999	-0.000000	0.219599	0.755324	0.125000
Amp	18	63350777	2636628244	-0.000000	0.219599	0.755324	0.125000
Amp	18	63350778	2636628245	0.395094	0.351546	0.593267	0.250000
Amp	18	64875048	2638152515	0.395094	0.351546	0.593267	0.250000
Amp	18	64875049	2638152516	-0.000000	0.131948	0.431210	0.125000
Amp	18	80262650	2653540117	-0.000000	0.131948	0.431210	0.125000
Amp	19	1	2653540118	-0.000000	0	0	0
Amp	19	60500	2653600617	-0.000000	0	0	0
Amp	19	60501	2653600618	-0.000000	0.000000	0.000000	0.000000
Amp	19	1014582	2654554699	-0.000000	0.000000	0.000000	0.000000
Amp	19	1014583	2654554700	0.020904	0	0	0
Amp	19	1032222	2654572339	0.020904	0	0	0
Amp	19	1032223	2654572340	0.020904	0.254984	1.121942	0.125000
Amp	19	1149245	2654689362	0.020904	0.254984	1.121942	0.125000
Amp	19	1149246	2654689363	-0.000000	0.000000	0.000000	0.000000
Amp	19	13026082	2666566199	-0.000000	0.000000	0.000000	0.000000
Amp	19	13026083	2666566200	-0.000000	0.128797	0.409775	0.125000
Amp	19	13100813	2666640930	-0.000000	0.128797	0.409775	0.125000
Amp	19	13100814	2666640931	-0.000000	0.000000	0.000000	0.000000
Amp	19	16362493	2669902610	-0.000000	0.000000	0.000000	0.000000
Amp	19	16362494	2669902611	-0.000000	0.168557	0.629586	0.125000
Amp	19	16506577	2670046694	-0.000000	0.168557	0.629586	0.125000
Amp	19	16506578	2670046695	-0.000000	0.000000	0.000000	0.000000
Amp	19	29606209	2683146326	-0.000000	0.000000	0.000000	0.000000
Amp	19	29606210	2683146327	-0.000000	0.150938	0.480215	0.125000
Amp	19	30014777	2683554894	-0.000000	0.150938	0.480215	0.125000
Amp	19	30014778	2683554895	-0.000000	0.000000	0.000000	0.000000
Amp	19	33992799	2687532916	-0.000000	0.000000	0.000000	0.000000
Amp	19	33992800	2687532917	-0.000000	0.135943	0.432509	0.125000
Amp	19	34444900	2687985017	-0.000000	0.135943	0.432509	0.125000
Amp	19	34444901	2687985018	-0.000000	0.000000	0.000000	0.000000
Amp	19	35229189	2688769306	-0.000000	0.000000	0.000000	0.000000
Amp	19	35229190	2688769307	-0.000000	0.215477	0.868042	0.125000
Amp	19	35344716	2688884833	-0.000000	0.215477	0.868042	0.125000
Amp	19	35344717	2688884834	-0.000000	0.000000	0.000000	0.000000
Amp	19	58607116	2712147233	-0.000000	0.000000	0.000000	0.000000
Amp	20	1	2712147234	-0.000000	0	0	0
Amp	20	67350	2712214583	-0.000000	0	0	0
Amp	20	67351	2712214584	-0.000000	0.000000	0.000000	0.000000
Amp	20	61976058	2774123291	-0.000000	0.000000	0.000000	0.000000
Amp	20	61976059	2774123292	-0.000000	0.141429	0.561798	0.125000
Amp	20	62159759	2774306992	-0.000000	0.141429	0.561798	0.125000
Amp	20	62159760	2774306993	-0.000000	0.000000	0.000000	0.000000
Amp	20	62891870	2775039103	-0.000000	0.000000	0.000000	0.000000
Amp	20	62891871	2775039104	0.020904	0.255075	0.933485	0.125000
Amp	20	62953052	2775100285	0.020904	0.255075	0.933485	0.125000
Amp	20	62953053	2775100286	-0.000000	0.000000	0.000000	0.000000
Amp	20	64333667	2776480900	-0.000000	0.000000	0.000000	0.000000
Amp	21	1	2776480901	-0.000000	0	0	0
Amp	21	13813030	2790293930	-0.000000	0	0	0
Amp	21	13813031	2790293931	-0.000000	0.000000	0.000000	0.000000
Amp	21	46699483	2823180383	-0.000000	0.000000	0.000000	0.000000
Amp	22	1	2823180384	-0.000000	0	0	0
Amp	22	16621863	2839802246	-0.000000	0	0	0
Amp	22	16621864	2839802247	-0.000000	0.000000	0.000000	0.000000
Amp	22	31268012	2854448395	-0.000000	0.000000	0.000000	0.000000
Amp	22	31268013	2854448396	-0.000000	0.135030	0.446337	0.125000
Amp	22	31893471	2855073854	-0.000000	0.135030	0.446337	0.125000
Amp	22	31893472	2855073855	-0.000000	0.000000	0.442047	0.125000
Amp	22	35338590	2858518973	-0.000000	0.000000	0.442047	0.125000
Amp	22	35338591	2858518974	-0.000000	0.206589	0.878514	0.125000
Amp	22	35423116	2858603499	-0.000000	0.206589	0.878514	0.125000
Amp	22	35423117	2858603500	-0.000000	0.000000	0.000000	0.000000
Amp	22	38491925	2861672308	-0.000000	0.000000	0.000000	0.000000
Amp	22	38491926	2861672309	-0.000000	0.203470	0.841307	0.125000
Amp	22	38562167	2861742550	-0.000000	0.203470	0.841307	0.125000
Amp	22	38562168	2861742551	-0.000000	0.000000	0.000000	0.000000
Amp	22	50807650	2873988033	-0.000000	0.000000	0.000000	0.000000
Del	 1	1	1	-0.000000	0	0	0
Del	 1	10750	10750	-0.000000	0	0	0
Del	 1	10751	10751	-0.000000	0.027066	0.000000	0.000000
Del	 1	12755605	12755605	-0.000000	0.027066	0.000000	0.000000
Del	 1	12755606	12755606	0.110128	0	0	0
Del	 1	12765517	12765517	0.110128	0	0	0
Del	 1	12765518	12765518	0.110128	0.135331	0.000000	0.000000
Del	 1	13402114	13402114	0.110128	0.135331	0.000000	0.000000
Del	 1	13402115	13402115	-0.000000	0	0	0
Del	 1	13411857	13411857	-0.000000	0	0	0
Del	 1	13411858	13411858	-0.000000	0.027066	0.000000	0.000000
Del	 1	21792777	21792777	-0.000000	0.027066	0.000000	0.000000
Del	 1	21792778	21792778	0.110128	0	0	0
Del	 1	21802533	21802533	0.110128	0	0	0
Del	 1	21802534	21802534	0.110128	0.135331	0.000000	0.000000
Del	 1	21989830	21989830	0.110128	0.135331	0.000000	0.000000
Del	 1	21989831	21989831	-0.000000	0	0	0
Del	 1	21997558	21997558	-0.000000	0	0	0
Del	 1	21997559	21997559	-0.000000	0.027066	0.409830	0.125000
Del	 1	113913915	113913915	-0.000000	0.027066	0.409830	0.125000
Del	 1	113913916	113913916	0.542125	0	0	0
Del	 1	113923747	113923747	0.542125	0	0	0
Del	 1	113923748	113923748	0.542125	0.189464	0.000000	0.000000
Del	 1	114377815	114377815	0.542125	0.189464	0.000000	0.000000
Del	 1	114377816	114377816	-0.000000	0	0	0
Del	 1	114387724	114387724	-0.000000	0	0	0
Del	 1	114387725	114387725	-0.000000	0.027066	0.000000	0.000000
Del	 1	235079736	235079736	-0.000000	0.027066	0.000000	0.000000
Del	 1	235079737	235079737	0.110128	0	0	0
Del	 1	235089726	235089726	0.110128	0	0	0
Del	 1	235089727	235089727	0.110128	0.135331	0.000000	0.000000
Del	 1	235504793	235504793	0.110128	0.135331	0.000000	0.000000
Del	 1	235504794	235504794	-0.000000	0	0	0
Del	 1	235514613	235514613	-0.000000	0	0	0
Del	 1	235514614	235514614	-0.000000	0.027066	0.000000	0.000000
Del	 1	248945650	248945650	-0.000000	0.027066	0.000000	0.000000
Del	 2	1	248945651	-0.000000	0	0	0
Del	 2	10500	248956150	-0.000000	0	0	0
Del	 2	10501	248956151	-0.000000	0.027066	0.000000	0.000000
Del	 2	88636857	337582507	-0.000000	0.027066	0.000000	0.000000
Del	 2	88636858	337582508	0.130636	0	0	0
Del	 2	88646725	337592375	0.130636	0	0	0
Del	 2	88646726	337592376	0.130636	0.148864	0.000000	0.000000
Del	 2	88812689	337758339	0.130636	0.148864	0.000000	0.000000
Del	 2	88812690	337758340	1.947855	0	0	0
Del	 2	88822331	337767981	1.947855	0	0	0
Del	 2	88822332	337767982	1.947855	0.568391	0.543560	0.125000
Del	 2	95836018	344781668	1.947855	0.568391	0.543560	0.125000
Del	 2	95836019	344781669	-0.000000	0	0	0
Del	 2	95845741	344791391	-0.000000	0	0	0
Del	 2	95845742	344791392	-0.000000	0.027066	0.000000	0.000000
Del	 2	120300396	369246046	-0.000000	0.027066	0.000000	0.000000
Del	 2	120300397	369246047	0.110128	0	0	0
Del	 2	120310393	369256043	0.110128	0	0	0
Del	 2	120310394	369256044	0.110128	0.135331	0.000000	0.000000
Del	 2	124011962	372957612	0.110128	0.135331	0.000000	0.000000
Del	 2	124011963	372957613	-0.000000	0	0	0
Del	 2	124021944	372967594	-0.000000	0	0	0
Del	 2	124021945	372967595	-0.000000	0.027066	0.000000	0.000000
Del	 2	205804767	454750417	-0.000000	0.027066	0.000000	0.000000
Del	 2	205804768	454750418	0.098387	0	0	0
Del	 2	205814740	454760390	0.098387	0	0	0
Del	 2	205814741	454760391	0.098387	0.135331	0.000000	0.000000
Del	 2	206433510	455379160	0.098387	0.135331	0.000000	0.000000
Del	 2	206433511	455379161	-0.000000	0	0	0
Del	 2	206443428	455389078	-0.000000	0	0	0
Del	 2	206443429	455389079	-0.000000	0.027066	0.000000	0.000000
Del	 2	216611725	465557375	-0.000000	0.027066	0.000000	0.000000
Del	 2	216611726	465557376	0.110128	0	0	0
Del	 2	216621711	465567361	0.110128	0	0	0
Del	 2	216621712	465567362	0.110128	0.135331	0.000000	0.000000
Del	 2	216664612	465610262	0.110128	0.135331	0.000000	0.000000
Del	 2	216664613	465610263	0.805322	0.284196	0.550274	0.250000
Del	 2	217350190	466295840	0.805322	0.284196	0.550274	0.250000
Del	 2	217350191	466295841	0.663245	0	0	0
Del	 2	217360124	466305774	0.663245	0	0	0
Del	 2	217360125	466305775	0.663245	0.257129	0.550274	0.250000
Del	 2	217757561	466703211	0.663245	0.257129	0.550274	0.250000
Del	 2	217757562	466703212	0.770899	0	0	0
Del	 2	217767496	466713146	0.770899	0	0	0
Del	 2	217767497	466713147	0.770899	0.284196	0.550274	0.250000
Del	 2	218144908	467090558	0.770899	0.284196	0.550274	0.250000
Del	 2	218144909	467090559	0.130636	0	0	0
Del	 2	218154689	467100339	0.130636	0	0	0
Del	 2	218154690	467100340	0.130636	0.162398	0.576407	0.125000
Del	 2	218203865	467149515	0.130636	0.162398	0.576407	0.125000
Del	 2	218203866	467149516	-0.000000	0	0	0
Del	 2	218213712	467159362	-0.000000	0	0	0
Del	 2	218213713	467159363	-0.000000	0.027066	0.000000	0.000000
Del	 2	240576718	489522368	-0.000000	0.027066	0.000000	0.000000
Del	 2	240576719	489522369	0.130636	0	0	0
Del	 2	240586673	489532323	0.130636	0	0	0
Del	 2	240586674	489532324	0.130636	0.148864	0.000000	0.000000
Del	 2	241100600	490046250	0.130636	0.148864	0.000000	0.000000
Del	 2	241100601	490046251	-0.000000	0	0	0
Del	 2	241110111	490055761	-0.000000	0	0	0
Del	 2	241110112	490055762	-0.000000	0.027066	0.000000	0.000000
Del	 2	242183029	491128679	-0.000000	0.027066	0.000000	0.000000
Del	 3	1	491128680	-0.000000	0	0	0
Del	 3	10950	491139629	-0.000000	0	0	0
Del	 3	10951	491139630	-0.000000	0.027066	0.000000	0.000000
Del	 3	47575186	538703865	-0.000000	0.027066	0.000000	0.000000
Del	 3	47575187	538703866	0.110128	0	0	0
Del	 3	47584856	538713535	0.110128	0	0	0
Del	 3	47584857	538713536	0.110128	0.148864	0.000000	0.000000
Del	 3	47853033	538981712	0.110128	0.148864	0.000000	0.000000
Del	 3	47853034	538981713	-0.000000	0	0	0
Del	 3	47861069	538989748	-0.000000	0	0	0
Del	 3	47861070	538989749	-0.000000	0.027066	0.000000	0.000000
Del	 3	49433473	540562152	-0.000000	0.027066	0.000000	0.000000
Del	 3	49433474	540562153	0.581297	0	0	0
Del	 3	49443298	540571977	0.581297	0	0	0
Del	 3	49443299	540571978	0.581297	0.216530	0.496887	0.125000
Del	 3	49531733	540660412	0.581297	0.216530	0.496887	0.125000
Del	 3	49531734	540660413	0.596887	0	0	0
Del	 3	49541045	540669724	0.596887	0	0	0
Del	 3	49541046	540669725	0.596887	0.243596	0.483904	0.250000
Del	 3	49559673	540688352	0.596887	0.243596	0.483904	0.250000
Del	 3	49559674	540688353	0.559922	0	0	0
Del	 3	49568985	540697664	0.559922	0	0	0
Del	 3	49568986	540697665	0.559922	0.189464	0.483904	0.250000
Del	 3	49675085	540803764	0.559922	0.189464	0.483904	0.250000
Del	 3	49675086	540803765	0.110128	0.135331	0.000000	0.000000
Del	 3	49683790	540812469	0.110128	0.135331	0.000000	0.000000
Del	 3	49683791	540812470	-0.000000	0	0	0
Del	 3	49692493	540821172	-0.000000	0	0	0
Del	 3	49692494	540821173	-0.000000	0.027066	0.000000	0.000000
Del	 3	64079660	555208339	-0.000000	0.027066	0.000000	0.000000
Del	 3	64079661	555208340	0.118537	0	0	0
Del	 3	64089644	555218323	0.118537	0	0	0
Del	 3	64089645	555218324	0.118537	0.148864	0.000000	0.000000
Del	 3	65343691	556472370	0.118537	0.148864	0.000000	0.000000
Del	 3	65343692	556472371	0.095286	0	0	0
Del	 3	65353640	556482319	0.095286	0	0	0
Del	 3	65353641	556482320	0.095286	0.135331	0.510637	0.125000
Del	 3	66121862	557250541	0.095286	0.135331	0.510637	0.125000
Del	 3	66121863	557250542	-0.000000	0	0	0
Del	 3	66131842	557260521	-0.000000	0	0	0
Del	 3	66131843	557260522	-0.000000	0.027066	0.000000	0.000000
Del	 3	109189688	600318367	-0.000000	0.027066	0.000000	0.000000
Del	 3	109189689	600318368	0.675624	0	0	0
Del	 3	109199535	600328214	0.675624	0	0	0
Del	 3	109199536	600328215	0.675624	0.257129	0.413609	0.125000
Del	 3	109396941	600525620	0.675624	0.257129	0.413609	0.125000
Del	 3	109396942	600525621	0.130636	0	0	0
Del	 3	109406447	600535126	0.130636	0	0	0
Del	 3	109406448	600535127	0.130636	0.148864	0.551131	0.125000
Del	 3	109592391	600721070	0.130636	0.148864	0.551131	0.125000
Del	 3	109592392	600721071	-0.000000	0	0	0
Del	 3	109602380	600731059	-0.000000	0	0	0
Del	 3	109602381	600731060	-0.000000	0.027066	0.000000	0.000000
Del	 3	170069552	661198231	-0.000000	0.027066	0.000000	0.000000
Del	 3	170069553	661198232	0.101129	0	0	0
Del	 3	170079388	661208067	0.101129	0	0	0
Del	 3	170079389	661208068	0.101129	0.135331	0.000000	0.000000
Del	 3	170443261	661571940	0.101129	0.135331	0.000000	0.000000
Del	 3	170443262	661571941	-0.000000	0	0	0
Del	 3	170453256	661581935	-0.000000	0	0	0
Del	 3	170453257	661581936	-0.000000	0.027066	0.000000	0.000000
Del	 3	198235059	689363738	-0.000000	0.027066	0.000000	0.000000
Del	 4	1	689363739	-0.000000	0	0	0
Del	 4	60665	689424403	-0.000000	0	0	0
Del	 4	60666	689424404	-0.000000	0.027066	0.000000	0.000000
Del	 4	164981040	854344778	-0.000000	0.027066	0.000000	0.000000
Del	 4	164981041	854344779	0.110128	0	0	0
Del	 4	164991034	854354772	0.110128	0	0	0
Del	 4	164991035	854354773	0.110128	0.135331	0.000000	0.000000
Del	 4	165329688	854693426	0.110128	0.135331	0.000000	0.000000
Del	 4	165329689	854693427	-0.000000	0	0	0
Del	 4	165339674	854703412	-0.000000	0	0	0
Del	 4	165339675	854703413	-0.000000	0.027066	0.000000	0.000000
Del	 4	190122450	879486188	-0.000000	0.027066	0.000000	0.000000
Del	 5	1	879486189	0.109436	0	0	0
Del	 5	12050	879498238	0.109436	0	0	0
Del	 5	12051	879498239	0.109436	0.135331	0.483613	0.125000
Del	 5	204618	879690806	0.109436	0.135331	0.483613	0.125000
Del	 5	204619	879690807	-0.000000	0	0	0
Del	 5	214306	879700494	-0.000000	0	0	0
Del	 5	214307	879700495	-0.000000	0.027066	0.000000	0.000000
Del	 5	56953208	936439396	-0.000000	0.027066	0.000000	0.000000
Del	 5	56953209	936439397	0.102734	0	0	0
Del	 5	56963201	936449389	0.102734	0	0	0
Del	 5	56963202	936449390	0.102734	0.135331	0.000000	0.000000
Del	 5	57460913	936947101	0.102734	0.135331	0.000000	0.000000
Del	 5	57460914	936947102	-0.000000	0	0	0
Del	 5	57470904	936957092	-0.000000	0	0	0
Del	 5	57470905	936957093	-0.000000	0.027066	0.000000	0.000000
Del	 5	126495938	1005982126	-0.000000	0.027066	0.000000	0.000000
Del	 5	126495939	1005982127	0.130636	0	0	0
Del	 5	126505916	1005992104	0.130636	0	0	0
Del	 5	126505917	1005992105	0.130636	0.148864	0.000000	0.000000
Del	 5	126850374	1006336562	0.130636	0.148864	0.000000	0.000000
Del	 5	126850375	1006336563	-0.000000	0	0	0
Del	 5	126859606	1006345794	-0.000000	0	0	0
Del	 5	126859607	1006345795	-0.000000	0.027066	0.000000	0.000000
Del	 5	132861715	1012347903	-0.000000	0.027066	0.000000	0.000000
Del	 5	132861716	1012347904	0.102734	0	0	0
Del	 5	132870480	1012356668	0.102734	0	0	0
Del	 5	132870481	1012356669	0.102734	0.135331	0.000000	0.000000
Del	 5	133182213	1012668401	0.102734	0.135331	0.000000	0.000000
Del	 5	133182214	1012668402	-0.000000	0	0	0
Del	 5	133192019	1012678207	-0.000000	0	0	0
Del	 5	133192020	1012678208	-0.000000	0.027066	0.000000	0.000000
Del	 5	134176672	1013662860	-0.000000	0.027066	0.000000	0.000000
Del	 5	134176673	1013662861	0.130636	0	0	0
Del	 5	134186666	1013672854	0.130636	0	0	0
Del	 5	134186667	1013672855	0.130636	0.148864	0.000000	0.000000
Del	 5	134419740	1013905928	0.130636	0.148864	0.000000	0.000000
Del	 5	134419741	1013905929	-0.000000	0	0	0
Del	 5	134429687	1013915875	-0.000000	0	0	0
Del	 5	134429688	1013915876	-0.000000	0.027066	0.000000	0.000000
Del	 5	134588696	1014074884	-0.000000	0.027066	0.000000	0.000000
Del	 5	134588697	1014074885	0.130636	0	0	0
Del	 5	134598485	1014084673	0.130636	0	0	0
Del	 5	134598486	1014084674	0.130636	0.162398	0.000000	0.000000
Del	 5	134904810	1014390998	0.130636	0.162398	0.000000	0.000000
Del	 5	134904811	1014390999	-0.000000	0	0	0
Del	 5	134910239	1014396427	-0.000000	0	0	0
Del	 5	134910240	1014396428	-0.000000	0.027066	0.000000	0.000000
Del	 5	167274280	1046760468	-0.000000	0.027066	0.000000	0.000000
Del	 5	167274281	1046760469	-0.000000	0	0	0
Del	 5	167284224	1046770412	-0.000000	0	0	0
Del	 5	167284225	1046770413	-0.000000	0.013533	0.000000	0.000000
Del	 5	167741690	1047227878	-0.000000	0.013533	0.000000	0.000000
Del	 5	167741691	1047227879	-0.000000	0	0	0
Del	 5	167751634	1047237822	-0.000000	0	0	0
Del	 5	167751635	1047237823	-0.000000	0.027066	0.000000	0.000000
Del	 5	178881491	1058367679	-0.000000	0.027066	0.000000	0.000000
Del	 5	178881492	1058367680	0.130636	0	0	0
Del	 5	178891415	1058377603	0.130636	0	0	0
Del	 5	178891416	1058377604	0.130636	0.148864	0.000000	0.000000
Del	 5	179540346	1059026534	0.130636	0.148864	0.000000	0.000000
Del	 5	179540347	1059026535	0.108365	0	0	0
Del	 5	179550129	1059036317	0.108365	0	0	0
Del	 5	179550130	1059036318	0.108365	0.135331	0.000000	0.000000
Del	 5	179783664	1059269852	0.108365	0.135331	0.000000	0.000000
Del	 5	179783665	1059269853	-0.000000	0	0	0
Del	 5	179793540	1059279728	-0.000000	0	0	0
Del	 5	179793541	1059279729	-0.000000	0.027066	0.000000	0.000000
Del	 5	180583613	1060069801	-0.000000	0.027066	0.000000	0.000000
Del	 5	180583614	1060069802	0.109183	0	0	0
Del	 5	180593346	1060079534	0.109183	0	0	0
Del	 5	180593347	1060079535	0.109183	0.135331	0.000000	0.000000
Del	 5	180811415	1060297603	0.109183	0.135331	0.000000	0.000000
Del	 5	180811416	1060297604	-0.000000	0	0	0
Del	 5	180821359	1060307547	-0.000000	0	0	0
Del	 5	180821360	1060307548	-0.000000	0.027066	0.000000	0.000000
Del	 5	181477759	1060963947	-0.000000	0.027066	0.000000	0.000000
Del	 6	1	1060963948	-0.000000	0	0	0
Del	 6	60500	1061024447	-0.000000	0	0	0
Del	 6	60501	1061024448	-0.000000	0.027066	0.000000	0.000000
Del	 6	12000041	1072963988	-0.000000	0.027066	0.000000	0.000000
Del	 6	12000042	1072963989	0.092511	0	0	0
Del	 6	12010018	1072973965	0.092511	0	0	0
Del	 6	12010019	1072973966	0.092511	0.135331	0.000000	0.000000
Del	 6	15226838	1076190785	0.092511	0.135331	0.000000	0.000000
Del	 6	15226839	1076190786	-0.000000	0	0	0
Del	 6	15236773	1076200720	-0.000000	0	0	0
Del	 6	15236774	1076200721	-0.000000	0.027066	0.000000	0.000000
Del	 6	39320566	1100284513	-0.000000	0.027066	0.000000	0.000000
Del	 6	39320567	1100284514	0.101129	0	0	0
Del	 6	39330499	1100294446	0.101129	0	0	0
Del	 6	39330500	1100294447	0.101129	0.135331	0.000000	0.000000
Del	 6	41071486	1102035433	0.101129	0.135331	0.000000	0.000000
Del	 6	41071487	1102035434	-0.000000	0	0	0
Del	 6	41081471	1102045418	-0.000000	0	0	0
Del	 6	41081472	1102045419	-0.000000	0.027066	0.000000	0.000000
Del	 6	45551680	1106515627	-0.000000	0.027066	0.000000	0.000000
Del	 6	45551681	1106515628	0.120819	0	0	0
Del	 6	45561673	1106525620	0.120819	0	0	0
Del	 6	45561674	1106525621	0.120819	0.148864	0.000000	0.000000
Del	 6	46110711	1107074658	0.120819	0.148864	0.000000	0.000000
Del	 6	46110712	1107074659	-0.000000	0	0	0
Del	 6	46120696	1107084643	-0.000000	0	0	0
Del	 6	46120697	1107084644	-0.000000	0.027066	0.000000	0.000000
Del	 6	73199156	1134163103	-0.000000	0.027066	0.000000	0.000000
Del	 6	73199157	1134163104	0.130636	0	0	0
Del	 6	73207834	1134171781	0.130636	0	0	0
Del	 6	73207835	1134171782	0.130636	0.148864	0.689593	0.125000
Del	 6	73656683	1134620630	0.130636	0.148864	0.689593	0.125000
Del	 6	73656684	1134620631	0.742127	0	0	0
Del	 6	73665876	1134629823	0.742127	0	0	0
Del	 6	73665877	1134629824	0.742127	0.284196	0.623831	0.250000
Del	 6	74053550	1135017497	0.742127	0.284196	0.623831	0.250000
Del	 6	74053551	1135017498	-0.000000	0	0	0
Del	 6	74063547	1135027494	-0.000000	0	0	0
Del	 6	74063548	1135027495	-0.000000	0.135331	0.528575	0.375000
Del	 6	75222605	1136186552	-0.000000	0.135331	0.528575	0.375000
Del	 6	75222606	1136186553	-0.000000	0	0	0
Del	 6	75232248	1136196195	-0.000000	0	0	0
Del	 6	75232249	1136196196	-0.000000	0.027066	0.689593	0.125000
Del	 6	136542066	1197506013	-0.000000	0.027066	0.689593	0.125000
Del	 6	136542067	1197506014	0.850904	0	0	0
Del	 6	136552064	1197516011	0.850904	0	0	0
Del	 6	136552065	1197516012	0.850904	0.365394	0.689593	0.125000
Del	 6	136612024	1197575971	0.850904	0.365394	0.689593	0.125000
Del	 6	136612025	1197575972	0.850904	0	0	0
Del	 6	136622004	1197585951	0.850904	0	0	0
Del	 6	136622005	1197585952	0.850904	0.419527	1.209317	0.125000
Del	 6	136651947	1197615894	0.850904	0.419527	1.209317	0.125000
Del	 6	136651948	1197615895	0.850904	0	0	0
Del	 6	136661927	1197625874	0.850904	0	0	0
Del	 6	136661928	1197625875	0.850904	0.365394	1.209317	0.125000
Del	 6	136771715	1197735662	0.850904	0.365394	1.209317	0.125000
Del	 6	136771716	1197735663	0.850904	0	0	0
Del	 6	136781694	1197745641	0.850904	0	0	0
Del	 6	136781695	1197745642	0.850904	0.433060	1.209317	0.125000
Del	 6	136791676	1197755623	0.850904	0.433060	1.209317	0.125000
Del	 6	136791677	1197755624	0.850904	0	0	0
Del	 6	136801656	1197765603	0.850904	0	0	0
Del	 6	136801657	1197765604	0.850904	0.365394	1.209317	0.125000
Del	 6	136801657	1197765604	0.850904	0.365394	1.209317	0.125000
Del	 6	136801658	1197765605	0.850904	0	0	0
Del	 6	136811636	1197775583	0.850904	0	0	0
Del	 6	136811637	1197775584	0.850904	0.392461	1.209317	0.125000
Del	 6	136911444	1197875391	0.850904	0.392461	1.209317	0.125000
Del	 6	136911445	1197875392	0.850904	0	0	0
Del	 6	136921423	1197885370	0.850904	0	0	0
Del	 6	136921424	1197885371	0.850904	0.433060	1.209317	0.125000
Del	 6	136971328	1197935275	0.850904	0.433060	1.209317	0.125000
Del	 6	136971329	1197935276	0.850904	0	0	0
Del	 6	136981307	1197945254	0.850904	0	0	0
Del	 6	136981308	1197945255	0.850904	0.419527	1.209317	0.125000
Del	 6	137001270	1197965217	0.850904	0.419527	1.209317	0.125000
Del	 6	137001271	1197965218	0.850904	0	0	0
Del	 6	137011249	1197975196	0.850904	0	0	0
Del	 6	137011250	1197975197	0.850904	0.405994	1.209317	0.125000
Del	 6	137051173	1198015120	0.850904	0.405994	1.209317	0.125000
Del	 6	137051174	1198015121	0.850904	0	0	0
Del	 6	137061153	1198025100	0.850904	0	0	0
Del	 6	137061154	1198025101	0.850904	0.419527	1.209317	0.125000
Del	 6	137220844	1198184791	0.850904	0.419527	1.209317	0.125000
Del	 6	137220845	1198184792	0.850904	0	0	0
Del	 6	137230824	1198194771	0.850904	0	0	0
Del	 6	137230825	1198194772	0.850904	0.433060	1.209317	0.125000
Del	 6	137650012	1198613959	0.850904	0.433060	1.209317	0.125000
Del	 6	137650013	1198613960	0.850904	0	0	0
Del	 6	137659992	1198623939	0.850904	0	0	0
Del	 6	137659993	1198623940	0.850904	0.419527	1.209317	0.125000
Del	 6	137679954	1198643901	0.850904	0.419527	1.209317	0.125000
Del	 6	137679955	1198643902	0.850904	0	0	0
Del	 6	137689934	1198653881	0.850904	0	0	0
Del	 6	137689935	1198653882	0.850904	0.433060	1.209317	0.125000
Del	 6	137809702	1198773649	0.850904	0.433060	1.209317	0.125000
Del	 6	137809703	1198773650	0.850904	0	0	0
Del	 6	137819682	1198783629	0.850904	0	0	0
Del	 6	137819683	1198783630	0.850904	0.405994	1.209317	0.125000
Del	 6	137849625	1198813572	0.850904	0.405994	1.209317	0.125000
Del	 6	137849626	1198813573	0.850904	0	0	0
Del	 6	137859605	1198823552	0.850904	0	0	0
Del	 6	137859606	1198823553	0.850904	0.419527	1.209317	0.125000
Del	 6	138149044	1199112991	0.850904	0.419527	1.209317	0.125000
Del	 6	138149045	1199112992	0.850904	0	0	0
Del	 6	138159024	1199122971	0.850904	0	0	0
Del	 6	138159025	1199122972	0.850904	0.365394	1.209317	0.125000
Del	 6	138198948	1199162895	0.850904	0.365394	1.209317	0.125000
Del	 6	138198949	1199162896	0.850904	0	0	0
Del	 6	138208927	1199172874	0.850904	0	0	0
Del	 6	138208928	1199172875	0.850904	0.433060	1.209317	0.125000
Del	 6	138218909	1199182856	0.850904	0.433060	1.209317	0.125000
Del	 6	138218910	1199182857	0.850904	0	0	0
Del	 6	138228889	1199192836	0.850904	0	0	0
Del	 6	138228890	1199192837	0.850904	0.365394	1.209317	0.125000
Del	 6	138348657	1199312604	0.850904	0.365394	1.209317	0.125000
Del	 6	138348658	1199312605	0.850904	0	0	0
Del	 6	138358637	1199322584	0.850904	0	0	0
Del	 6	138358638	1199322585	0.850904	0.419527	1.209317	0.125000
Del	 6	138418522	1199382469	0.850904	0.419527	1.209317	0.125000
Del	 6	138418523	1199382470	0.850904	0	0	0
Del	 6	138428502	1199392449	0.850904	0	0	0
Del	 6	138428503	1199392450	0.850904	0.433060	1.209317	0.125000
Del	 6	138438483	1199402430	0.850904	0.433060	1.209317	0.125000
Del	 6	138438484	1199402431	0.850904	0	0	0
Del	 6	138448463	1199412410	0.850904	0	0	0
Del	 6	138448464	1199412411	0.850904	0.392461	1.209317	0.125000
Del	 6	138508348	1199472295	0.850904	0.392461	1.209317	0.125000
Del	 6	138508349	1199472296	0.850904	0	0	0
Del	 6	138518327	1199482274	0.850904	0	0	0
Del	 6	138518328	1199482275	0.850904	0.365394	1.209317	0.125000
Del	 6	138578212	1199542159	0.850904	0.365394	1.209317	0.125000
Del	 6	138578213	1199542160	0.850904	0	0	0
Del	 6	138588192	1199552139	0.850904	0	0	0
Del	 6	138588193	1199552140	0.850904	0.433060	1.209317	0.125000
