Type	Chromosome	Position	Position_offset	-log10(q-value)	G-score	average_amplitude	frequency
Del	 2	61484587	310430237	-0.000000	0.013533	0.000000	0.000000
Del	 2	61544202	310489852	-0.000000	0.013533	0.000000	0.000000
Del	 2	61544203	310489853	-0.000000	0	0	0
Del	 2	61554009	310499659	-0.000000	0	0	0
Del	 2	61554010	310499660	-0.000000	0.027066	0.000000	0.000000
Del	 2	65436763	314382413	-0.000000	0.027066	0.000000	0.000000
Del	 2	65436764	314382414	0.126030	0	0	0
Del	 2	65446692	314392342	0.126030	0	0	0
Del	 2	65446693	314392343	0.126030	0.230063	0.000000	0.000000
Del	 2	68265237	317210887	0.126030	0.230063	0.000000	0.000000
Del	 2	68265238	317210888	-0.000000	0	0	0
Del	 2	68274741	317220391	-0.000000	0	0	0
Del	 2	68274742	317220392	-0.000000	0.027066	0.000000	0.000000
Del	 2	69834357	318780007	-0.000000	0.027066	0.000000	0.000000
Del	 2	69834358	318780008	-0.000000	0	0	0
Del	 2	69843387	318789037	-0.000000	0	0	0
Del	 2	69843388	318789038	-0.000000	0.013533	0.000000	0.000000
Del	 2	69879516	318825166	-0.000000	0.013533	0.000000	0.000000
Del	 2	69879517	318825167	-0.000000	0	0	0
Del	 2	69889459	318835109	-0.000000	0	0	0
Del	 2	69889460	318835110	-0.000000	0.027066	0.000000	0.000000
Del	 2	71434032	320379682	-0.000000	0.027066	0.000000	0.000000
Del	 2	71434033	320379683	0.126030	0	0	0
Del	 2	71443956	320389606	0.126030	0	0	0
Del	 2	71443957	320389607	0.126030	0.230063	0.000000	0.000000
Del	 2	71688745	320634395	0.126030	0.230063	0.000000	0.000000
Del	 2	71688746	320634396	0.126030	0	0	0
Del	 2	71698648	320644298	0.126030	0	0	0
Del	 2	71698649	320644299	0.126030	0.243596	0.483620	0.250000
Del	 2	72164161	321109811	0.126030	0.243596	0.483620	0.250000
Del	 2	72164162	321109812	0.126030	0	0	0
Del	 2	72174064	321119714	0.126030	0	0	0
Del	 2	72174065	321119715	0.126030	0.230063	0.483620	0.250000
Del	 2	72873798	321819448	0.126030	0.230063	0.483620	0.250000
Del	 2	72873799	321819449	-0.000000	0	0	0
Del	 2	72883794	321829444	-0.000000	0	0	0
Del	 2	72883795	321829445	-0.000000	0.027066	0.438655	0.125000
Del	 2	79035200	327980850	-0.000000	0.027066	0.438655	0.125000
Del	 2	79035201	327980851	0.091400	0	0	0
Del	 2	79045176	327990826	0.091400	0	0	0
Del	 2	79045177	327990827	0.091400	0.189464	0.000000	0.000000
Del	 2	79479821	328425471	0.091400	0.189464	0.000000	0.000000
Del	 2	79479822	328425472	-0.000000	0	0	0
Del	 2	79489817	328435467	-0.000000	0	0	0
Del	 2	79489818	328435468	-0.000000	0.027066	0.000000	0.000000
Del	 2	87441362	336387012	-0.000000	0.027066	0.000000	0.000000
Del	 2	87441363	336387013	-0.000000	0	0	0
Del	 2	87451304	336396954	-0.000000	0	0	0
Del	 2	87451305	336396955	-0.000000	0.013533	0.000000	0.000000
Del	 2	87530849	336476499	-0.000000	0.013533	0.000000	0.000000
Del	 2	87530850	336476500	-0.000000	0	0	0
Del	 2	87540791	336486441	-0.000000	0	0	0
Del	 2	87540792	336486442	-0.000000	0.027066	0.000000	0.000000
Del	 2	88820801	337766451	-0.000000	0.027066	0.000000	0.000000
Del	 2	88820802	337766452	2.293064	0	0	0
Del	 2	88830473	337776123	2.293064	0	0	0
Del	 2	88830474	337776124	2.293064	0.622524	0.000000	0.000000
Del	 2	95836157	344781807	2.293064	0.622524	0.000000	0.000000
Del	 2	95836158	344781808	-0.000000	0	0	0
Del	 2	95846019	344791669	-0.000000	0	0	0
Del	 2	95846020	344791670	-0.000000	0.027066	0.000000	0.000000
Del	 2	96329343	345274993	-0.000000	0.027066	0.000000	0.000000
Del	 2	96329344	345274994	-0.000000	0	0	0
Del	 2	96339206	345284856	-0.000000	0	0	0
Del	 2	96339207	345284857	-0.000000	0.013533	0.000000	0.000000
Del	 2	96379280	345324930	-0.000000	0.013533	0.000000	0.000000
Del	 2	96379281	345324931	-0.000000	0	0	0
Del	 2	96389255	345334905	-0.000000	0	0	0
Del	 2	96389256	345334906	-0.000000	0.027066	0.000000	0.000000
Del	 2	102454722	351400372	-0.000000	0.027066	0.000000	0.000000
Del	 2	102454723	351400373	-0.000000	0	0	0
Del	 2	102464624	351410274	-0.000000	0	0	0
Del	 2	102464625	351410275	-0.000000	0.013533	0.606549	0.125000
Del	 2	102543848	351489498	-0.000000	0.013533	0.606549	0.125000
Del	 2	102543849	351489499	-0.000000	0	0	0
Del	 2	102553750	351499400	-0.000000	0	0	0
Del	 2	102553751	351499401	-0.000000	0.027066	0.606549	0.125000
Del	 2	107832010	356777660	-0.000000	0.027066	0.606549	0.125000
Del	 2	107832011	356777661	-0.000000	0	0	0
Del	 2	107842008	356787658	-0.000000	0	0	0
Del	 2	107842009	356787659	-0.000000	0.013533	0.000000	0.000000
Del	 2	107902006	356847656	-0.000000	0.013533	0.000000	0.000000
Del	 2	107902007	356847657	-0.000000	0	0	0
Del	 2	107912004	356857654	-0.000000	0	0	0
Del	 2	107912005	356857655	-0.000000	0.027066	0.000000	0.000000
Del	 2	108705788	357651438	-0.000000	0.027066	0.000000	0.000000
Del	 2	108705789	357651439	-0.000000	0	0	0
Del	 2	108715644	357661294	-0.000000	0	0	0
Del	 2	108715645	357661295	-0.000000	0.013533	0.000000	0.000000
Del	 2	108774788	357720438	-0.000000	0.013533	0.000000	0.000000
Del	 2	108774789	357720439	-0.000000	0	0	0
Del	 2	108784645	357730295	-0.000000	0	0	0
Del	 2	108784646	357730296	-0.000000	0.027066	0.000000	0.000000
Del	 2	109835397	358781047	-0.000000	0.027066	0.000000	0.000000
Del	 2	109835398	358781048	-0.000000	0	0	0
Del	 2	109845381	358791031	-0.000000	0	0	0
Del	 2	109845382	358791032	-0.000000	0.013533	0.000000	0.000000
Del	 2	109865352	358811002	-0.000000	0.013533	0.000000	0.000000
Del	 2	109865353	358811003	-0.000000	0	0	0
Del	 2	109875336	358820986	-0.000000	0	0	0
Del	 2	109875337	358820987	-0.000000	0.027066	0.000000	0.000000
Del	 2	110424509	359370159	-0.000000	0.027066	0.000000	0.000000
Del	 2	110424510	359370160	-0.000000	0	0	0
Del	 2	110434493	359380143	-0.000000	0	0	0
Del	 2	110434494	359380144	-0.000000	0.013533	0.000000	0.000000
Del	 2	110434494	359380144	-0.000000	0.013533	0.000000	0.000000
Del	 2	110434495	359380145	-0.000000	0	0	0
Del	 2	110444477	359390127	-0.000000	0	0	0
Del	 2	110444478	359390128	-0.000000	0.027066	0.000000	0.000000
Del	 2	112352521	361298171	-0.000000	0.027066	0.000000	0.000000
Del	 2	112352522	361298172	-0.000000	0	0	0
Del	 2	112362447	361308097	-0.000000	0	0	0
Del	 2	112362448	361308098	-0.000000	0.013533	0.000000	0.000000
Del	 2	112441865	361387515	-0.000000	0.013533	0.000000	0.000000
Del	 2	112441866	361387516	-0.000000	0	0	0
Del	 2	112451791	361397441	-0.000000	0	0	0
Del	 2	112451792	361397442	-0.000000	0.027066	0.000000	0.000000
Del	 2	114429093	363374743	-0.000000	0.027066	0.000000	0.000000
Del	 2	114429094	363374744	-0.000000	0	0	0
Del	 2	114439082	363384732	-0.000000	0	0	0
Del	 2	114439083	363384733	-0.000000	0.013533	0.000000	0.000000
Del	 2	114449073	363394723	-0.000000	0.013533	0.000000	0.000000
Del	 2	114449074	363394724	-0.000000	0	0	0
Del	 2	114459063	363404713	-0.000000	0	0	0
Del	 2	114459064	363404714	-0.000000	0.027066	0.000000	0.000000
Del	 2	119284370	368230020	-0.000000	0.027066	0.000000	0.000000
Del	 2	119284371	368230021	-0.000000	0	0	0
Del	 2	119294359	368240009	-0.000000	0	0	0
Del	 2	119294360	368240010	-0.000000	0.013533	0.000000	0.000000
Del	 2	119354302	368299952	-0.000000	0.013533	0.000000	0.000000
Del	 2	119354303	368299953	-0.000000	0	0	0
Del	 2	119364291	368309941	-0.000000	0	0	0
Del	 2	119364292	368309942	-0.000000	0.027066	0.000000	0.000000
Del	 2	121202504	370148154	-0.000000	0.027066	0.000000	0.000000
Del	 2	121202505	370148155	-0.000000	0	0	0
Del	 2	121212493	370158143	-0.000000	0	0	0
Del	 2	121212494	370158144	-0.000000	0.013533	0.000000	0.000000
Del	 2	121292417	370238067	-0.000000	0.013533	0.000000	0.000000
Del	 2	121292418	370238068	-0.000000	0	0	0
Del	 2	121302406	370248056	-0.000000	0	0	0
Del	 2	121302407	370248057	-0.000000	0.027066	0.000000	0.000000
Del	 2	127240025	376185675	-0.000000	0.027066	0.000000	0.000000
Del	 2	127240026	376185676	-0.000000	0	0	0
Del	 2	127249605	376195255	-0.000000	0	0	0
Del	 2	127249606	376195256	-0.000000	0.013533	0.000000	0.000000
Del	 2	127281217	376226867	-0.000000	0.013533	0.000000	0.000000
Del	 2	127281218	376226868	-0.000000	0	0	0
Del	 2	127291198	376236848	-0.000000	0	0	0
Del	 2	127291199	376236849	-0.000000	0.027066	0.000000	0.000000
Del	 2	128248793	377194443	-0.000000	0.027066	0.000000	0.000000
Del	 2	128248794	377194444	-0.000000	0	0	0
Del	 2	128258542	377204192	-0.000000	0	0	0
Del	 2	128258543	377204193	-0.000000	0.013533	0.000000	0.000000
Del	 2	128328101	377273751	-0.000000	0.013533	0.000000	0.000000
Del	 2	128328102	377273752	-0.000000	0	0	0
Del	 2	128338067	377283717	-0.000000	0	0	0
Del	 2	128338068	377283718	-0.000000	0.027066	0.000000	0.000000
Del	 2	151392103	400337753	-0.000000	0.027066	0.000000	0.000000
Del	 2	151392104	400337754	-0.000000	0	0	0
Del	 2	151402091	400347741	-0.000000	0	0	0
Del	 2	151402092	400347742	-0.000000	0.013533	0.000000	0.000000
Del	 2	151472009	400417659	-0.000000	0.013533	0.000000	0.000000
Del	 2	151472010	400417660	-0.000000	0	0	0
Del	 2	151481997	400427647	-0.000000	0	0	0
Del	 2	151481998	400427648	-0.000000	0.027066	0.000000	0.000000
Del	 2	152654046	401599696	-0.000000	0.027066	0.000000	0.000000
Del	 2	152654047	401599697	-0.000000	0	0	0
Del	 2	152664037	401609687	-0.000000	0	0	0
Del	 2	152664038	401609688	-0.000000	0.013533	0.000000	0.000000
Del	 2	152704008	401649658	-0.000000	0.013533	0.000000	0.000000
Del	 2	152704009	401649659	-0.000000	0	0	0
Del	 2	152713999	401659649	-0.000000	0	0	0
Del	 2	152714000	401659650	-0.000000	0.027066	0.000000	0.000000
Del	 2	158149886	407095536	-0.000000	0.027066	0.000000	0.000000
Del	 2	158149887	407095537	-0.000000	0	0	0
Del	 2	158159877	407105527	-0.000000	0	0	0
Del	 2	158159878	407105528	-0.000000	0.013533	0.000000	0.000000
Del	 2	158159878	407105528	-0.000000	0.013533	0.000000	0.000000
Del	 2	158159879	407105529	-0.000000	0	0	0
Del	 2	158169870	407115520	-0.000000	0	0	0
Del	 2	158169871	407115521	-0.000000	0.027066	0.000000	0.000000
Del	 2	162177679	411123329	-0.000000	0.027066	0.000000	0.000000
Del	 2	162177680	411123330	-0.000000	0	0	0
Del	 2	162187674	411133324	-0.000000	0	0	0
Del	 2	162187675	411133325	-0.000000	0.013533	0.000000	0.000000
Del	 2	162247647	411193297	-0.000000	0.013533	0.000000	0.000000
Del	 2	162247648	411193298	-0.000000	0	0	0
Del	 2	162257642	411203292	-0.000000	0	0	0
Del	 2	162257643	411203293	-0.000000	0.027066	0.000000	0.000000
Del	 2	170682148	419627798	-0.000000	0.027066	0.000000	0.000000
Del	 2	170682149	419627799	-0.000000	0	0	0
Del	 2	170692005	419637655	-0.000000	0	0	0
Del	 2	170692006	419637656	-0.000000	0.013533	0.522282	0.125000
Del	 2	170701864	419647514	-0.000000	0.013533	0.522282	0.125000
Del	 2	170701865	419647515	-0.000000	0	0	0
Del	 2	170711722	419657372	-0.000000	0	0	0
Del	 2	170711723	419657373	-0.000000	0.027066	0.522282	0.125000
Del	 2	170721581	419667231	-0.000000	0.027066	0.522282	0.125000
Del	 2	170721582	419667232	-0.000000	0	0	0
Del	 2	170731438	419677088	-0.000000	0	0	0
Del	 2	170731439	419677089	-0.000000	0.013533	0.522282	0.125000
Del	 2	170751155	419696805	-0.000000	0.013533	0.522282	0.125000
Del	 2	170751156	419696806	-0.000000	0	0	0
Del	 2	170761012	419706662	-0.000000	0	0	0
Del	 2	170761013	419706663	-0.000000	0.027066	0.522282	0.125000
Del	 2	172607123	421552773	-0.000000	0.027066	0.522282	0.125000
Del	 2	172607124	421552774	-0.000000	0	0	0
Del	 2	172617005	421562655	-0.000000	0	0	0
Del	 2	172617006	421562656	-0.000000	0.013533	0.000000	0.000000
Del	 2	172626890	421572540	-0.000000	0.013533	0.000000	0.000000
Del	 2	172626891	421572541	-0.000000	0	0	0
Del	 2	172636773	421582423	-0.000000	0	0	0
Del	 2	172636774	421582424	-0.000000	0.027066	0.000000	0.000000
Del	 2	172725728	421671378	-0.000000	0.027066	0.000000	0.000000
Del	 2	172725729	421671379	0.069723	0	0	0
Del	 2	172735611	421681261	0.069723	0	0	0
Del	 2	172735612	421681262	0.069723	0.162398	0.000000	0.000000
Del	 2	172844267	421789917	0.069723	0.162398	0.000000	0.000000
Del	 2	172844268	421789918	0.076694	0	0	0
Del	 2	172854136	421799786	0.076694	0	0	0
Del	 2	172854137	421799787	0.076694	0.175931	0.628275	0.125000
Del	 2	173061369	422007019	0.076694	0.175931	0.628275	0.125000
Del	 2	173061370	422007020	-0.000000	0	0	0
Del	 2	173071195	422016845	-0.000000	0	0	0
Del	 2	173071196	422016846	-0.000000	0.027066	0.000000	0.000000
Del	 2	176257128	425202778	-0.000000	0.027066	0.000000	0.000000
Del	 2	176257129	425202779	-0.000000	0	0	0
Del	 2	176267081	425212731	-0.000000	0	0	0
Del	 2	176267082	425212732	-0.000000	0.013533	0.000000	0.000000
Del	 2	176346711	425292361	-0.000000	0.013533	0.000000	0.000000
Del	 2	176346712	425292362	-0.000000	0	0	0
Del	 2	176356663	425302313	-0.000000	0	0	0
Del	 2	176356664	425302314	-0.000000	0.027066	0.000000	0.000000
Del	 2	186684656	435630306	-0.000000	0.027066	0.000000	0.000000
Del	 2	186684657	435630307	-0.000000	0	0	0
Del	 2	186694644	435640294	-0.000000	0	0	0
Del	 2	186694645	435640295	-0.000000	0.013533	0.527067	0.125000
Del	 2	186764568	435710218	-0.000000	0.013533	0.527067	0.125000
Del	 2	186764569	435710219	-0.000000	0	0	0
Del	 2	186774556	435720206	-0.000000	0	0	0
Del	 2	186774557	435720207	-0.000000	0.027066	0.527067	0.125000
Del	 2	189672414	438618064	-0.000000	0.027066	0.527067	0.125000
Del	 2	189672415	438618065	-0.000000	0	0	0
Del	 2	189682380	438628030	-0.000000	0	0	0
Del	 2	189682381	438628031	-0.000000	0.013533	0.000000	0.000000
Del	 2	189732216	438677866	-0.000000	0.013533	0.000000	0.000000
Del	 2	189732217	438677867	-0.000000	0	0	0
Del	 2	189742183	438687833	-0.000000	0	0	0
Del	 2	189742184	438687834	-0.000000	0.027066	0.000000	0.000000
Del	 2	190120933	439066583	-0.000000	0.027066	0.000000	0.000000
Del	 2	190120934	439066584	-0.000000	0	0	0
Del	 2	190130899	439076549	-0.000000	0	0	0
Del	 2	190130900	439076550	-0.000000	0.013533	0.000000	0.000000
Del	 2	190130900	439076550	-0.000000	0.013533	0.000000	0.000000
Del	 2	190130901	439076551	-0.000000	0	0	0
Del	 2	190140866	439086516	-0.000000	0	0	0
Del	 2	190140867	439086517	-0.000000	0.027066	0.000000	0.000000
Del	 2	194334021	443279671	-0.000000	0.027066	0.000000	0.000000
Del	 2	194334022	443279672	-0.000000	0	0	0
Del	 2	194344001	443289651	-0.000000	0	0	0
Del	 2	194344002	443289652	-0.000000	0.013533	0.000000	0.000000
Del	 2	194423852	443369502	-0.000000	0.013533	0.000000	0.000000
Del	 2	194423853	443369503	-0.000000	0	0	0
Del	 2	194433833	443379483	-0.000000	0	0	0
Del	 2	194433834	443379484	-0.000000	0.027066	0.000000	0.000000
Del	 2	201215718	450161368	-0.000000	0.027066	0.000000	0.000000
Del	 2	201215719	450161369	0.091400	0	0	0
Del	 2	201225557	450171207	0.091400	0	0	0
Del	 2	201225558	450171208	0.091400	0.189464	0.000000	0.000000
Del	 2	201361003	450306653	0.091400	0.189464	0.000000	0.000000
Del	 2	201361004	450306654	-0.000000	0	0	0
Del	 2	201370097	450315747	-0.000000	0	0	0
Del	 2	201370098	450315748	-0.000000	0.027066	0.000000	0.000000
Del	 2	202922193	451867843	-0.000000	0.027066	0.000000	0.000000
Del	 2	202922194	451867844	-0.000000	0	0	0
Del	 2	202932185	451877835	-0.000000	0	0	0
Del	 2	202932186	451877836	-0.000000	0.013533	0.000000	0.000000
Del	 2	202992143	451937793	-0.000000	0.013533	0.000000	0.000000
Del	 2	202992144	451937794	-0.000000	0	0	0
Del	 2	203002135	451947785	-0.000000	0	0	0
Del	 2	203002136	451947786	-0.000000	0.027066	0.000000	0.000000
Del	 2	203221979	452167629	-0.000000	0.027066	0.000000	0.000000
Del	 2	203221980	452167630	-0.000000	0	0	0
Del	 2	203231971	452177621	-0.000000	0	0	0
Del	 2	203231972	452177622	-0.000000	0.013533	0.000000	0.000000
Del	 2	203311914	452257564	-0.000000	0.013533	0.000000	0.000000
Del	 2	203311915	452257565	-0.000000	0	0	0
Del	 2	203321906	452267556	-0.000000	0	0	0
Del	 2	203321907	452267557	-0.000000	0.027066	0.000000	0.000000
Del	 2	206655155	455600805	-0.000000	0.027066	0.000000	0.000000
Del	 2	206655156	455600806	-0.000000	0	0	0
Del	 2	206665059	455610709	-0.000000	0	0	0
Del	 2	206665060	455610710	-0.000000	0.013533	0.000000	0.000000
Del	 2	206724494	455670144	-0.000000	0.013533	0.000000	0.000000
Del	 2	206724495	455670145	-0.000000	0	0	0
Del	 2	206734398	455680048	-0.000000	0	0	0
Del	 2	206734399	455680049	-0.000000	0.027066	0.000000	0.000000
Del	 2	207171082	456116732	-0.000000	0.027066	0.000000	0.000000
Del	 2	207171083	456116733	-0.000000	0	0	0
Del	 2	207181080	456126730	-0.000000	0	0	0
Del	 2	207181081	456126731	-0.000000	0.013533	0.000000	0.000000
Del	 2	207251072	456196722	-0.000000	0.013533	0.000000	0.000000
Del	 2	207251073	456196723	-0.000000	0	0	0
Del	 2	207261069	456206719	-0.000000	0	0	0
Del	 2	207261070	456206720	-0.000000	0.027066	0.000000	0.000000
Del	 2	215357518	464303168	-0.000000	0.027066	0.000000	0.000000
Del	 2	215357519	464303169	-0.000000	0	0	0
Del	 2	215367470	464313120	-0.000000	0	0	0
Del	 2	215367471	464313121	-0.000000	0.013533	0.000000	0.000000
Del	 2	215397331	464342981	-0.000000	0.013533	0.000000	0.000000
Del	 2	215397332	464342982	-0.000000	0	0	0
Del	 2	215407284	464352934	-0.000000	0	0	0
Del	 2	215407285	464352935	-0.000000	0.027066	0.000000	0.000000
Del	 2	216394616	465340266	-0.000000	0.027066	0.000000	0.000000
Del	 2	216394617	465340267	-0.000000	0	0	0
Del	 2	216404611	465350261	-0.000000	0	0	0
Del	 2	216404612	465350262	-0.000000	0.013533	0.000000	0.000000
Del	 2	216484585	465430235	-0.000000	0.013533	0.000000	0.000000
Del	 2	216484586	465430236	-0.000000	0	0	0
Del	 2	216494580	465440230	-0.000000	0	0	0
Del	 2	216494581	465440231	-0.000000	0.027066	0.000000	0.000000
Del	 2	223864055	472809705	-0.000000	0.027066	0.000000	0.000000
Del	 2	223864056	472809706	-0.000000	0	0	0
Del	 2	223873874	472819524	-0.000000	0	0	0
Del	 2	223873875	472819525	-0.000000	0.013533	0.000000	0.000000
Del	 2	223942612	472888262	-0.000000	0.013533	0.000000	0.000000
Del	 2	223942613	472888263	-0.000000	0	0	0
Del	 2	223952431	472898081	-0.000000	0	0	0
Del	 2	223952432	472898082	-0.000000	0.027066	0.000000	0.000000
Del	 2	224031486	472977136	-0.000000	0.027066	0.000000	0.000000
Del	 2	224031487	472977137	-0.000000	0	0	0
Del	 2	224041470	472987120	-0.000000	0	0	0
Del	 2	224041471	472987121	-0.000000	0.013533	0.000000	0.000000
Del	 2	224041471	472987121	-0.000000	0.013533	0.000000	0.000000
Del	 2	224041472	472987122	-0.000000	0	0	0
Del	 2	224051454	472997104	-0.000000	0	0	0
Del	 2	224051455	472997105	-0.000000	0.027066	0.000000	0.000000
Del	 2	226716148	475661798	-0.000000	0.027066	0.000000	0.000000
Del	 2	226716149	475661799	-0.000000	0	0	0
Del	 2	226726143	475671793	-0.000000	0	0	0
Del	 2	226726144	475671794	-0.000000	0.013533	0.000000	0.000000
Del	 2	226806112	475751762	-0.000000	0.013533	0.000000	0.000000
Del	 2	226806113	475751763	-0.000000	0	0	0
Del	 2	226816107	475761757	-0.000000	0	0	0
Del	 2	226816108	475761758	-0.000000	0.027066	0.000000	0.000000
Del	 2	231926551	480872201	-0.000000	0.027066	0.000000	0.000000
Del	 2	231926552	480872202	0.062569	0	0	0
Del	 2	231936481	480882131	0.062569	0	0	0
Del	 2	231936482	480882132	0.062569	0.148864	0.000000	0.000000
Del	 2	232353229	481298879	0.062569	0.148864	0.000000	0.000000
Del	 2	232353230	481298880	0.076694	0	0	0
Del	 2	232362980	481308630	0.076694	0	0	0
Del	 2	232362981	481308631	0.076694	0.162398	0.582228	0.125000
Del	 2	232550061	481495711	0.076694	0.162398	0.582228	0.125000
Del	 2	232550062	481495712	-0.000000	0	0	0
Del	 2	232559878	481505528	-0.000000	0	0	0
Del	 2	232559879	481505529	-0.000000	0.027066	0.000000	0.000000
Del	 2	236179816	485125466	-0.000000	0.027066	0.000000	0.000000
Del	 2	236179817	485125467	-0.000000	0	0	0
Del	 2	236189782	485135432	-0.000000	0	0	0
Del	 2	236189783	485135433	-0.000000	0.013533	0.482820	0.125000
Del	 2	236269524	485215174	-0.000000	0.013533	0.482820	0.125000
Del	 2	236269525	485215175	-0.000000	0	0	0
Del	 2	236279490	485225140	-0.000000	0	0	0
Del	 2	236279491	485225141	-0.000000	0.027066	0.482820	0.125000
Del	 2	242083063	491028713	-0.000000	0.027066	0.482820	0.125000
Del	 2	242083064	491028714	-0.000000	0	0	0
Del	 2	242093059	491038709	-0.000000	0	0	0
Del	 2	242093060	491038710	-0.000000	0.013533	0.000000	0.000000
Del	 2	242183029	491128679	-0.000000	0.013533	0.000000	0.000000
Del	 3	1	491128680	-0.000000	0	0	0
Del	 3	10950	491139629	-0.000000	0	0	0
Del	 3	10951	491139630	-0.000000	0.027066	0.409704	0.125000
Del	 3	10026308	501154987	-0.000000	0.027066	0.409704	0.125000
Del	 3	10026309	501154988	-0.000000	0	0	0
Del	 3	10036179	501164858	-0.000000	0	0	0
Del	 3	10036180	501164859	-0.000000	0.013533	0.000000	0.000000
Del	 3	10065795	501194474	-0.000000	0.013533	0.000000	0.000000
Del	 3	10065796	501194475	-0.000000	0	0	0
Del	 3	10075666	501204345	-0.000000	0	0	0
Del	 3	10075667	501204346	-0.000000	0.027066	0.000000	0.000000
Del	 3	13424944	504553623	-0.000000	0.027066	0.000000	0.000000
Del	 3	13424945	504553624	0.091400	0	0	0
Del	 3	13434798	504563477	0.091400	0	0	0
Del	 3	13434799	504563478	0.091400	0.189464	0.000000	0.000000
Del	 3	13535724	504664403	0.091400	0.189464	0.000000	0.000000
Del	 3	13535725	504664404	0.091400	0	0	0
Del	 3	13545061	504673740	0.091400	0	0	0
Del	 3	13545062	504673741	0.091400	0.175931	0.799800	0.125000
Del	 3	13554400	504683079	0.091400	0.175931	0.799800	0.125000
Del	 3	13554401	504683080	0.091400	0	0	0
Del	 3	13563736	504692415	0.091400	0	0	0
Del	 3	13563737	504692416	0.091400	0.189464	0.799800	0.125000
Del	 3	13638439	504767118	0.091400	0.189464	0.799800	0.125000
Del	 3	13638440	504767119	-0.000000	0	0	0
Del	 3	13648398	504777077	-0.000000	0	0	0
Del	 3	13648399	504777078	-0.000000	0.027066	0.000000	0.000000
Del	 3	15499811	506628490	-0.000000	0.027066	0.000000	0.000000
Del	 3	15499812	506628491	-0.000000	0	0	0
Del	 3	15509747	506638426	-0.000000	0	0	0
Del	 3	15509748	506638427	-0.000000	0.013533	0.000000	0.000000
Del	 3	15529621	506658300	-0.000000	0.013533	0.000000	0.000000
Del	 3	15529622	506658301	-0.000000	0	0	0
Del	 3	15539557	506668236	-0.000000	0	0	0
Del	 3	15539558	506668237	-0.000000	0.027066	0.000000	0.000000
Del	 3	32373500	523502179	-0.000000	0.027066	0.000000	0.000000
Del	 3	32373501	523502180	-0.000000	0	0	0
Del	 3	32383495	523512174	-0.000000	0	0	0
Del	 3	32383496	523512175	-0.000000	0.013533	0.000000	0.000000
Del	 3	32463466	523592145	-0.000000	0.013533	0.000000	0.000000
Del	 3	32463467	523592146	-0.000000	0	0	0
Del	 3	32473461	523602140	-0.000000	0	0	0
Del	 3	32473462	523602141	-0.000000	0.027066	0.000000	0.000000
Del	 3	33153340	524282019	-0.000000	0.027066	0.000000	0.000000
Del	 3	33153341	524282020	-0.000000	0	0	0
Del	 3	33163318	524291997	-0.000000	0	0	0
Del	 3	33163319	524291998	-0.000000	0.013533	0.000000	0.000000
Del	 3	33223196	524351875	-0.000000	0.013533	0.000000	0.000000
Del	 3	33223197	524351876	-0.000000	0	0	0
Del	 3	33233174	524361853	-0.000000	0	0	0
Del	 3	33233175	524361854	-0.000000	0.027066	0.000000	0.000000
Del	 3	33831943	524960622	-0.000000	0.027066	0.000000	0.000000
Del	 3	33831944	524960623	-0.000000	0	0	0
Del	 3	33841922	524970601	-0.000000	0	0	0
Del	 3	33841923	524970602	-0.000000	0.013533	0.000000	0.000000
Del	 3	33871861	525000540	-0.000000	0.013533	0.000000	0.000000
Del	 3	33871862	525000541	-0.000000	0	0	0
Del	 3	33881840	525010519	-0.000000	0	0	0
Del	 3	33881841	525010520	-0.000000	0.027066	0.000000	0.000000
Del	 3	38330825	529459504	-0.000000	0.027066	0.000000	0.000000
Del	 3	38330826	529459505	-0.000000	0	0	0
Del	 3	38340767	529469446	-0.000000	0	0	0
Del	 3	38340768	529469447	-0.000000	0.013533	0.455174	0.125000
Del	 3	38420315	529548994	-0.000000	0.013533	0.455174	0.125000
Del	 3	38420316	529548995	-0.000000	0	0	0
Del	 3	38430257	529558936	-0.000000	0	0	0
Del	 3	38430258	529558937	-0.000000	0.027066	0.455174	0.125000
Del	 3	42708870	533837549	-0.000000	0.027066	0.455174	0.125000
Del	 3	42708871	533837550	-0.000000	0	0	0
Del	 3	42718846	533847525	-0.000000	0	0	0
Del	 3	42718847	533847526	-0.000000	0.013533	0.000000	0.000000
Del	 3	42718847	533847526	-0.000000	0.013533	0.000000	0.000000
Del	 3	42718848	533847527	-0.000000	0	0	0
Del	 3	42728823	533857502	-0.000000	0	0	0
Del	 3	42728824	533857503	-0.000000	0.027066	0.000000	0.000000
Del	 3	42748779	533877458	-0.000000	0.027066	0.000000	0.000000
Del	 3	42748780	533877459	-0.000000	0	0	0
Del	 3	42758755	533887434	-0.000000	0	0	0
Del	 3	42758756	533887435	-0.000000	0.013533	0.000000	0.000000
Del	 3	42758756	533887435	-0.000000	0.013533	0.000000	0.000000
Del	 3	42758757	533887436	-0.000000	0	0	0
Del	 3	42768732	533897411	-0.000000	0	0	0
Del	 3	42768733	533897412	-0.000000	0.027066	0.000000	0.000000
Del	 3	42968276	534096955	-0.000000	0.027066	0.000000	0.000000
Del	 3	42968277	534096956	-0.000000	0	0	0
Del	 3	42978252	534106931	-0.000000	0	0	0
Del	 3	42978253	534106932	-0.000000	0.013533	0.000000	0.000000
Del	 3	43058070	534186749	-0.000000	0.013533	0.000000	0.000000
Del	 3	43058071	534186750	-0.000000	0	0	0
