BIN_id	chr	start	end	NumRecordsAll	NumR_FL	NumR_DHL	NumPatientsAll	NumP_FL	NumP_DHL	gene	Enhancer	Histone
CRE_6_13284	chr6	1101047325	39852000	1	1	0	1	1	0	DAAM2		
CRE_6_13275	chr6	1101020325	39825000	1	1	0	1	1	0	DAAM2		
CRE_6_13256	chr6	1100963325	39768000	1	1	0	1	1	0			
CRE_6_13233	chr6	1100894325	39699000	1	0	1	1	0	1	KIF6		
CRE_6_13222	chr6	1100861325	39666000	1	0	1	1	0	1	KIF6		
CRE_6_13168	chr6	1100699325	39504000	1	0	1	1	0	1	KIF6		
CRE_6_13167	chr6	1100696325	39501000	1	0	1	1	0	1	KIF6		
CRE_6_131	chr6	1061588325	393000	1	0	1	1	0	1	IRF4		Only_4me3_20024
CRE_6_13090	chr6	1100465325	39270000	1	0	1	1	0	1			
CRE_6_13057	chr6	1100366325	39171000	1	1	0	1	1	0			
CRE_6_12993	chr6	1100174325	38979000	1	1	0	1	1	0	DNAH8		
CRE_6_12964	chr6	1100087325	38892000	1	0	1	1	0	1	DNAH8		
CRE_6_12892	chr6	1099871325	38676000	1	1	0	1	1	0			
CRE_6_12871	chr6	1099808325	38613000	1	1	0	1	1	0	BTBD9		
CRE_6_12869	chr6	1099802325	38607000	1	1	0	1	1	0	BTBD9		
CRE_6_1286	chr6	1065053325	3858000	1	0	1	1	0	1			
CRE_6_1283	chr6	1065044325	3849000	1	1	0	1	1	0	LOC107986557		
CRE_6_12820	chr6	1099655325	38460000	1	0	1	1	0	1	BTBD9		
CRE_6_12804	chr6	1099607325	38412000	1	1	0	1	1	0	BTBD9		
CRE_6_12801	chr6	1099598325	38403000	1	1	0	1	1	0	BTBD9		
CRE_6_12798	chr6	1099589325	38394000	1	0	1	1	0	1	BTBD9		
CRE_6_12773	chr6	1099514325	38319000	1	1	0	1	1	0	BTBD9		
CRE_6_1270	chr6	1065005325	3810000	1	1	0	1	1	0			
CRE_6_12685	chr6	1099250325	38055000	1	1	0	1	1	0	ZFAND3		
CRE_6_12632	chr6	1099091325	37896000	1	0	1	1	0	1	ZFAND3		
CRE_6_12481	chr6	1098638325	37443000	1	1	0	1	1	0	CMTR1		
CRE_6_12476	chr6	1098623325	37428000	1	1	0	1	1	0			
CRE_6_12423	chr6	1098464325	37269000	1	1	0	1	1	0	TBC1D22B		
CRE_6_12410	chr6	1098425325	37230000	1	0	1	1	0	1	TMEM217		
CRE_6_12395	chr6	1098380325	37185000	1	1	0	1	1	0			
CRE_6_12387	chr6	1098356325	37161000	1	1	0	1	1	0		H3K27ac|chr6:37158333-37159801,SE|chr6:37092383-37183606	Only_27ac_28259
CRE_6_12383	chr6	1098344325	37149000	1	0	1	1	0	1		H3K27ac|chr6:37147308-37148827,SE|chr6:37092383-37183606	Only_27ac_28256
CRE_6_12370	chr6	1098305325	37110000	1	1	0	1	1	0		SE|chr6:37092383-37183606	
CRE_6_1235	chr6	1064900325	3705000	1	0	1	1	0	1	LOC100507336		
CRE_6_12277	chr6	1098026325	36831000	1	1	0	1	1	0	CPNE5		
CRE_6_1225	chr6	1064870325	3675000	1	1	0	1	1	0	LOC100507336		
CRE_6_1224	chr6	1064867325	3672000	1	0	1	1	0	1	LOC100507336		
CRE_6_12239	chr6	1097912325	36717000	1	1	0	1	1	0	RAB44		
CRE_6_12223	chr6	1097864325	36669000	1	0	1	1	0	1			
CRE_6_12205	chr6	1097810325	36615000	1	0	1	1	0	1			
CRE_6_12186	chr6	1097753325	36558000	1	1	0	1	1	0			
CRE_6_12171	chr6	1097708325	36513000	1	1	0	1	1	0	STK38		
CRE_6_12168	chr6	1097699325	36504000	1	1	0	1	1	0	STK38		
CRE_6_12153	chr6	1097654325	36459000	1	1	0	1	1	0	KCTD20		
CRE_6_12152	chr6	1097651325	36456000	1	1	0	1	1	0	KCTD20		
CRE_6_12147	chr6	1097636325	36441000	1	0	1	1	0	1	PXT1		
CRE_6_12115	chr6	1097540325	36345000	1	0	1	1	0	1			
CRE_6_12102	chr6	1097501325	36306000	1	1	0	1	1	0	PNPLA1		
CRE_6_121	chr6	1061558325	363000	1	0	1	1	0	1		H3K27ac|chr6:351543-367326,SE|chr6:346836-379384	Only_27ac_27436
CRE_6_12089	chr6	1097462325	36267000	1	1	0	1	1	0	PNPLA1		
CRE_6_12085	chr6	1097450325	36255000	1	1	0	1	1	0	PNPLA1		
CRE_6_12077	chr6	1097426325	36231000	1	1	0	1	1	0	BRPF3		
CRE_6_12027	chr6	1097276325	36081000	1	0	1	1	0	1	MAPK14		
CRE_6_12025	chr6	1097270325	36075000	1	1	0	1	1	0	MAPK14		
CRE_6_12024	chr6	1097267325	36072000	1	0	1	1	0	1	MAPK14		
CRE_6_11992	chr6	1097171325	35976000	1	1	0	1	1	0	SLC26A8		
CRE_6_11969	chr6	1097102325	35907000	1	1	0	1	1	0	SRPK1		
CRE_6_11949	chr6	1097042325	35847000	1	0	1	1	0	1	SRPK1		
CRE_6_11948	chr6	1097039325	35844000	1	1	0	1	1	0	SRPK1		
CRE_6_11867	chr6	1096796325	35601000	1	1	0	1	1	0	FKBP5		
CRE_6_11845	chr6	1096730325	35535000	1	1	0	1	1	0			
CRE_6_11833	chr6	1096694325	35499000	1	0	1	1	0	1	TULP1		
CRE_6_118	chr6	1061549325	354000	1	1	0	1	1	0	DUSP22	SE|chr6:346836-379384	
CRE_6_11783	chr6	1096544325	35349000	1	1	0	1	1	0	PPARD		
CRE_6_11778	chr6	1096529325	35334000	1	0	1	1	0	1			
CRE_6_11766	chr6	1096493325	35298000	1	0	1	1	0	1	ZNF76		
CRE_6_11765	chr6	1096490325	35295000	1	0	1	1	0	1	ZNF76		
CRE_6_11737	chr6	1096406325	35211000	1	0	1	1	0	1			
CRE_6_11710	chr6	1096325325	35130000	1	0	1	1	0	1	TCP11		
CRE_6_11676	chr6	1096223325	35028000	1	0	1	1	0	1	ANKS1A		
CRE_6_11673	chr6	1096214325	35019000	1	0	1	1	0	1	ANKS1A		
CRE_6_11650	chr6	1096145325	34950000	1	1	0	1	1	0	ANKS1A		
CRE_6_1165	chr6	1064690325	3495000	1	1	0	1	1	0			
CRE_6_11641	chr6	1096118325	34923000	1	1	0	1	1	0	ANKS1A		
CRE_6_1161	chr6	1064678325	3483000	1	0	1	1	0	1			
CRE_6_11590	chr6	1095965325	34770000	1	1	0	1	1	0	SNRPC		
CRE_6_11588	chr6	1095959325	34764000	1	0	1	1	0	1	SNRPC		
CRE_6_11582	chr6	1095941325	34746000	1	1	0	1	1	0			
CRE_6_1158	chr6	1064669325	3474000	1	1	0	1	1	0			
CRE_6_11555	chr6	1095860325	34665000	1	0	1	1	0	1	C6orf106	H3K27ac|chr6:34663842-34667407,SE|chr6:34637906-34694926	Only_27ac_28160
CRE_6_11552	chr6	1095851325	34656000	1	1	0	1	1	0	C6orf106	SE|chr6:34637906-34694926	
CRE_6_11489	chr6	1095662325	34467000	1	0	1	1	0	1	PACSIN1	H3K27ac|chr6:34466073-34467649	Both|chr6:34466073-34467042
CRE_6_11437	chr6	1095506325	34311000	1	0	1	1	0	1	NUDT3		
CRE_6_11426	chr6	1095473325	34278000	1	1	0	1	1	0			
CRE_6_11424	chr6	1095467325	34272000	1	0	1	1	0	1			
CRE_6_11421	chr6	1095458325	34263000	1	1	0	1	1	0			
CRE_6_11413	chr6	1095434325	34239000	1	0	1	1	0	1		H3K27ac|chr6:34235570-34237392	Both|chr6:34235570-34237348
CRE_6_11341	chr6	1095218325	34023000	1	0	1	1	0	1	GRM4		
CRE_6_11327	chr6	1095176325	33981000	1	0	1	1	0	1			
CRE_6_1128	chr6	1064579325	3384000	1	0	1	1	0	1	SLC22A23		
CRE_6_11271	chr6	1095008325	33813000	1	0	1	1	0	1			
CRE_6_11221	chr6	1094858325	33663000	1	0	1	1	0	1	ITPR3		
CRE_6_11132	chr6	1094591325	33396000	1	1	0	1	1	0	KIFC1	H3K27ac|chr6:33390779-33394517	Both|chr6:33391659-33394517
CRE_6_11117	chr6	1094546325	33351000	1	0	1	1	0	1			
CRE_6_1110	chr6	1064525325	3330000	1	0	1	1	0	1	SLC22A23		
CRE_6_11091	chr6	1094468325	33273000	1	0	1	1	0	1	VPS52	H3K27ac|chr6:33271051-33279083	Both|chr6:33271051-33278187
CRE_6_11082	chr6	1094441325	33246000	1	1	0	1	1	0			
CRE_6_11072	chr6	1094411325	33216000	1	0	1	1	0	1			
CRE_6_11062	chr6	1094381325	33186000	1	1	0	1	1	0	COL11A2		Only_4me3_20528
CRE_6_11041	chr6	1094318325	33123000	1	1	0	1	1	0			
CRE_6_10990	chr6	1094165325	32970000	1	0	1	1	0	1	BRD2	H3K27ac|chr6:32966606-32974557,SE|chr6:32966327-32975739	Both|chr6:32966615-32974557
CRE_6_10984	chr6	1094147325	32952000	1	0	1	1	0	1		H3K27ac|chr6:32936986-32951780,SE|chr6:32933208-32957546	Both|chr6:32950846-32951780
CRE_6_10981	chr6	1094138325	32943000	1	1	0	1	1	0		H3K27ac|chr6:32936986-32951780,SE|chr6:32933208-32957546	Both|chr6:32939083-32941662
CRE_6_10980	chr6	1094135325	32940000	1	0	1	1	0	1		H3K27ac|chr6:32936986-32951780,SE|chr6:32933208-32957546	Only_27ac_28084
CRE_6_10972	chr6	1094111325	32916000	1	0	1	1	0	1			
CRE_6_10949	chr6	1094042325	32847000	1	1	0	1	1	0	TAP1	H3K27ac|chr6:32842469-32846340	Both|chr6:32842511-32846122
CRE_6_10947	chr6	1094036325	32841000	1	0	1	1	0	1	TAP2	H3K27ac|chr6:32837414-32838797	Both|chr6:32837414-32838797
CRE_6_10940	chr6	1094015325	32820000	1	0	1	1	0	1			
CRE_6_10929	chr6	1093982325	32787000	1	1	0	1	1	0			
CRE_6_1092	chr6	1064471325	3276000	1	0	1	1	0	1	SLC22A23		
CRE_6_10880	chr6	1093835325	32640000	1	0	1	1	0	1		H3K27ac|chr6:32637320-32639480	Both|chr6:32637320-32639480
CRE_6_10871	chr6	1093808325	32613000	1	0	1	1	0	1			
CRE_6_10861	chr6	1093778325	32583000	1	1	0	1	1	0			
CRE_6_10815	chr6	1093640325	32445000	1	0	1	1	0	1			
CRE_6_10814	chr6	1093637325	32442000	1	0	1	1	0	1			Only_4me3_20505
CRE_6_10783	chr6	1093544325	32349000	1	0	1	1	0	1	LOC101929163		
CRE_6_10753	chr6	1093454325	32259000	1	1	0	1	1	0	LOC101929163		
CRE_6_1073	chr6	1064414325	3219000	1	1	0	1	1	0			
CRE_6_10638	chr6	1093109325	31914000	1	0	1	1	0	1	C2		
CRE_6_10622	chr6	1093061325	31866000	1	0	1	1	0	1	SLC44A4	H3K27ac|chr6:31863079-31864382	Both|chr6:31863096-31864382
CRE_6_10621	chr6	1093058325	31863000	1	1	0	1	1	0	NEU1		
CRE_6_10615	chr6	1093040325	31845000	1	0	1	1	0	1			
CRE_6_10609	chr6	1093022325	31827000	1	0	1	1	0	1		H3K27ac|chr6:31825056-31828041	Only_27ac_28038
CRE_6_10596	chr6	1092983325	31788000	1	1	0	1	1	0	VARS		
CRE_6_10584	chr6	1092947325	31752000	1	1	0	1	1	0	MSH5		
CRE_6_10583	chr6	1092944325	31749000	1	0	1	1	0	1	MSH5		
CRE_6_10573	chr6	1092914325	31719000	1	0	1	1	0	1	LY6G6D		
CRE_6_10544	chr6	1092827325	31632000	1	0	1	1	0	1	PRRC2A		
CRE_6_10500	chr6	1092695325	31500000	1	0	1	1	0	1	MICB	H3K27ac|chr6:31493116-31498383	Both|chr6:31493116-31498383
CRE_6_10497	chr6	1092686325	31491000	1	0	1	1	0	1	LOC102725068		
CRE_6_10452	chr6	1092551325	31356000	1	0	1	1	0	1			
CRE_6_10431	chr6	1092488325	31293000	1	0	1	1	0	1			
CRE_6_10428	chr6	1092479325	31284000	1	1	0	1	1	0			
CRE_6_10427	chr6	1092476325	31281000	1	1	0	1	1	0	USP8P1		
CRE_6_10400	chr6	1092395325	31200000	1	0	1	1	0	1	HCG27	H3K27ac|chr6:31196384-31200302	Both|chr6:31196384-31200302
CRE_6_10379	chr6	1092332325	31137000	1	1	0	1	1	0	PSORS1C1		
CRE_6_10276	chr6	1092023325	30828000	1	1	0	1	1	0	LINC00243		
CRE_6_10248	chr6	1091939325	30744000	1	0	1	1	0	1	FLOT1		
CRE_6_10207	chr6	1091816325	30621000	1	1	0	1	1	0	MRPS18B		
CRE_6_10196	chr6	1091783325	30588000	1	1	0	1	1	0	ABCF1		
CRE_6_10188	chr6	1091759325	30564000	1	0	1	1	0	1	PRR3		
CRE_6_10148	chr6	1091639325	30444000	1	1	0	1	1	0			
CRE_6_10145	chr6	1091630325	30435000	1	1	0	1	1	0			
CRE_6_10132	chr6	1091591325	30396000	1	0	1	1	0	1			
CRE_6_10126	chr6	1091573325	30378000	1	0	1	1	0	1			
CRE_6_10098	chr6	1091489325	30294000	1	1	0	1	1	0	HCG17		
CRE_6_10093	chr6	1091474325	30279000	1	1	0	1	1	0	HCG17		
CRE_6_10085	chr6	1091450325	30255000	1	1	0	1	1	0	HCG17		
CRE_6_1007	chr6	1064216325	3021000	1	0	1	1	0	1	NQO2	H3K27ac|chr6:3018584-3019752	Only_27ac_27499
CRE_6_10061	chr6	1091378325	30183000	1	1	0	1	1	0			
CRE_6_10057	chr6	1091366325	30171000	1	1	0	1	1	0	TRIM15		
CRE_6_10047	chr6	1091336325	30141000	1	1	0	1	1	0	TRIM40		
CRE_6_1004	chr6	1064207325	3012000	1	1	0	1	1	0	NQO2		
CRE_6_10039	chr6	1091312325	30117000	1	1	0	1	1	0			
CRE_6_10034	chr6	1091297325	30102000	1	1	0	1	1	0			
CRE_6_10033	chr6	1091294325	30099000	1	1	0	1	1	0			
CRE_6_10029	chr6	1091282325	30087000	1	0	1	1	0	1			
CRE_6_10006	chr6	1091213325	30018000	1	1	0	1	1	0	ZNRD1ASP		
CRE_5_999	chr5	882654066	2997000	1	1	0	1	1	0			
CRE_5_9983	chr5	909606066	29949000	1	0	1	1	0	1	LOC105374705		
CRE_5_9979	chr5	909594066	29937000	1	1	0	1	1	0			
CRE_5_9952	chr5	909513066	29856000	1	0	1	1	0	1			
CRE_5_994	chr5	882639066	2982000	1	1	0	1	1	0			
CRE_5_9933	chr5	909456066	29799000	1	0	1	1	0	1	LOC105374703		
CRE_5_9926	chr5	909435066	29778000	1	0	1	1	0	1			
CRE_5_9911	chr5	909390066	29733000	1	1	0	1	1	0			
CRE_5_9907	chr5	909378066	29721000	1	1	0	1	1	0			
CRE_5_9903	chr5	909366066	29709000	1	0	1	1	0	1			
CRE_5_9897	chr5	909348066	29691000	1	0	1	1	0	1			
CRE_5_9877	chr5	909288066	29631000	1	0	1	1	0	1			
CRE_5_9872	chr5	909273066	29616000	1	0	1	1	0	1			
CRE_5_9862	chr5	909243066	29586000	1	1	0	1	1	0			
CRE_5_9853	chr5	909216066	29559000	1	0	1	1	0	1			
CRE_5_984	chr5	882609066	2952000	1	1	0	1	1	0	LOC107984098		
CRE_5_9838	chr5	909171066	29514000	1	0	1	1	0	1			
CRE_5_9835	chr5	909162066	29505000	1	1	0	1	1	0			
CRE_5_9823	chr5	909126066	29469000	1	1	0	1	1	0			
CRE_5_9821	chr5	909120066	29463000	1	0	1	1	0	1			
CRE_5_9819	chr5	909114066	29457000	1	0	1	1	0	1			
CRE_5_9818	chr5	909111066	29454000	1	0	1	1	0	1			
CRE_5_9817	chr5	909108066	29451000	1	1	0	1	1	0			
CRE_5_9812	chr5	909093066	29436000	1	0	1	1	0	1			
CRE_5_9808	chr5	909081066	29424000	1	0	1	1	0	1			
CRE_5_9807	chr5	909078066	29421000	1	1	0	1	1	0			
CRE_5_9798	chr5	909051066	29394000	1	1	0	1	1	0	LOC101929681		
CRE_5_9791	chr5	909030066	29373000	1	0	1	1	0	1			
CRE_5_9786	chr5	909015066	29358000	1	0	1	1	0	1			
CRE_5_9775	chr5	908982066	29325000	1	1	0	1	1	0			
CRE_5_9771	chr5	908970066	29313000	1	0	1	1	0	1			
CRE_5_9739	chr5	908874066	29217000	1	1	0	1	1	0			
CRE_5_9717	chr5	908808066	29151000	1	1	0	1	1	0	LOC101929660		
CRE_5_9701	chr5	908760066	29103000	1	1	0	1	1	0	LOC105374699		
CRE_5_9699	chr5	908754066	29097000	1	1	0	1	1	0	LOC105374699		
CRE_5_9698	chr5	908751066	29094000	1	1	0	1	1	0	LOC105374699		
CRE_5_9696	chr5	908745066	29088000	1	0	1	1	0	1	LOC105374699		
CRE_5_9692	chr5	908733066	29076000	1	0	1	1	0	1			
CRE_5_969	chr5	882564066	2907000	1	1	0	1	1	0			
CRE_5_967	chr5	882558066	2901000	1	0	1	1	0	1			
CRE_5_9662	chr5	908643066	28986000	1	0	1	1	0	1			
CRE_5_9658	chr5	908631066	28974000	1	1	0	1	1	0			
CRE_5_9632	chr5	908553066	28896000	1	0	1	1	0	1			
CRE_5_9621	chr5	908520066	28863000	1	1	0	1	1	0			
CRE_5_9614	chr5	908499066	28842000	1	0	1	1	0	1			
CRE_5_9604	chr5	908469066	28812000	1	0	1	1	0	1			
CRE_5_9600	chr5	908457066	28800000	1	1	0	1	1	0			
CRE_5_959	chr5	882534066	2877000	1	0	1	1	0	1			
CRE_5_9559	chr5	908334066	28677000	1	0	1	1	0	1			
CRE_5_9557	chr5	908328066	28671000	1	0	1	1	0	1			
CRE_5_9550	chr5	908307066	28650000	1	1	0	1	1	0			
CRE_5_9546	chr5	908295066	28638000	1	1	0	1	1	0			
CRE_5_9530	chr5	908247066	28590000	1	0	1	1	0	1			
CRE_5_9526	chr5	908235066	28578000	1	0	1	1	0	1			
CRE_5_9506	chr5	908175066	28518000	1	1	0	1	1	0			
CRE_5_9503	chr5	908166066	28509000	1	1	0	1	1	0			
CRE_5_9497	chr5	908148066	28491000	1	1	0	1	1	0			
CRE_5_9469	chr5	908064066	28407000	1	0	1	1	0	1			
CRE_5_9463	chr5	908046066	28389000	1	0	1	1	0	1			
CRE_5_9454	chr5	908019066	28362000	1	1	0	1	1	0			
CRE_5_9451	chr5	908010066	28353000	1	0	1	1	0	1			
CRE_5_9445	chr5	907992066	28335000	1	1	0	1	1	0			
CRE_5_9429	chr5	907944066	28287000	1	0	1	1	0	1			
CRE_5_9425	chr5	907932066	28275000	1	1	0	1	1	0			
CRE_5_9412	chr5	907893066	28236000	1	1	0	1	1	0			
CRE_5_9394	chr5	907839066	28182000	1	0	1	1	0	1			
CRE_5_9383	chr5	907806066	28149000	1	1	0	1	1	0			
CRE_5_9380	chr5	907797066	28140000	1	1	0	1	1	0			
CRE_5_9375	chr5	907782066	28125000	1	0	1	1	0	1			
CRE_5_9369	chr5	907764066	28107000	1	0	1	1	0	1			
CRE_5_9367	chr5	907758066	28101000	1	0	1	1	0	1			
CRE_5_9323	chr5	907626066	27969000	1	0	1	1	0	1			
CRE_5_9303	chr5	907566066	27909000	1	1	0	1	1	0			
CRE_5_9299	chr5	907554066	27897000	1	0	1	1	0	1			
CRE_5_9296	chr5	907545066	27888000	1	1	0	1	1	0			
CRE_5_9284	chr5	907509066	27852000	1	0	1	1	0	1			
CRE_5_9282	chr5	907503066	27846000	1	1	0	1	1	0			
CRE_5_9280	chr5	907497066	27840000	1	0	1	1	0	1			
CRE_5_9279	chr5	907494066	27837000	1	0	1	1	0	1			
CRE_5_9277	chr5	907488066	27831000	1	0	1	1	0	1			
CRE_5_927	chr5	882438066	2781000	1	1	0	1	1	0			
CRE_5_9262	chr5	907443066	27786000	1	1	0	1	1	0	LOC105374696		
CRE_5_9257	chr5	907428066	27771000	1	0	1	1	0	1			
CRE_5_9254	chr5	907419066	27762000	1	0	1	1	0	1			
CRE_5_9253	chr5	907416066	27759000	1	0	1	1	0	1			
CRE_5_9249	chr5	907404066	27747000	1	0	1	1	0	1			
CRE_5_9248	chr5	907401066	27744000	1	0	1	1	0	1			
CRE_5_9242	chr5	907383066	27726000	1	1	0	1	1	0			
CRE_5_9240	chr5	907377066	27720000	1	0	1	1	0	1			
CRE_5_9231	chr5	907350066	27693000	1	0	1	1	0	1			
CRE_5_9230	chr5	907347066	27690000	1	0	1	1	0	1			
CRE_5_9227	chr5	907338066	27681000	1	1	0	1	1	0			
CRE_5_922	chr5	882423066	2766000	1	0	1	1	0	1			
CRE_5_9217	chr5	907308066	27651000	1	0	1	1	0	1			
CRE_5_9214	chr5	907299066	27642000	1	1	0	1	1	0			
CRE_5_9169	chr5	907164066	27507000	1	0	1	1	0	1			
CRE_5_9165	chr5	907152066	27495000	1	1	0	1	1	0	LINC01021		
CRE_5_9161	chr5	907140066	27483000	1	0	1	1	0	1	LINC01021		
CRE_5_9130	chr5	907047066	27390000	1	1	0	1	1	0			
CRE_5_9129	chr5	907044066	27387000	1	0	1	1	0	1			
CRE_5_9127	chr5	907038066	27381000	1	0	1	1	0	1			
CRE_5_9124	chr5	907029066	27372000	1	0	1	1	0	1			
CRE_5_9119	chr5	907014066	27357000	1	0	1	1	0	1			
CRE_5_9106	chr5	906975066	27318000	1	0	1	1	0	1			
CRE_5_9095	chr5	906942066	27285000	1	1	0	1	1	0			
CRE_5_9090	chr5	906927066	27270000	1	1	0	1	1	0			
CRE_5_9082	chr5	906903066	27246000	1	1	0	1	1	0			
CRE_5_9064	chr5	906849066	27192000	1	0	1	1	0	1			
CRE_5_9051	chr5	906810066	27153000	1	0	1	1	0	1			
CRE_5_9034	chr5	906759066	27102000	1	0	1	1	0	1			
CRE_5_9029	chr5	906744066	27087000	1	1	0	1	1	0			
CRE_5_9009	chr5	906684066	27027000	1	0	1	1	0	1	CDH9		
CRE_5_9005	chr5	906672066	27015000	1	0	1	1	0	1	CDH9		
CRE_5_8997	chr5	906648066	26991000	1	1	0	1	1	0	CDH9		
CRE_5_8985	chr5	906612066	26955000	1	1	0	1	1	0	CDH9		
CRE_5_8984	chr5	906609066	26952000	1	1	0	1	1	0	CDH9		
CRE_5_8981	chr5	906600066	26943000	1	0	1	1	0	1	CDH9		
CRE_5_8967	chr5	906558066	26901000	1	1	0	1	1	0	CDH9		
CRE_5_8959	chr5	906534066	26877000	1	0	1	1	0	1			
CRE_5_8950	chr5	906507066	26850000	1	0	1	1	0	1			
CRE_5_8938	chr5	906471066	26814000	1	1	0	1	1	0			
CRE_5_8924	chr5	906429066	26772000	1	1	0	1	1	0			
CRE_5_8904	chr5	906369066	26712000	1	0	1	1	0	1			
CRE_5_8883	chr5	906306066	26649000	1	0	1	1	0	1			
CRE_5_8874	chr5	906279066	26622000	1	1	0	1	1	0			
CRE_5_887	chr5	882318066	2661000	1	1	0	1	1	0			
CRE_5_8862	chr5	906243066	26586000	1	0	1	1	0	1			
CRE_5_8845	chr5	906192066	26535000	1	1	0	1	1	0			
CRE_5_8833	chr5	906156066	26499000	1	0	1	1	0	1			
CRE_5_880	chr5	882297066	2640000	1	1	0	1	1	0			
CRE_5_8798	chr5	906051066	26394000	1	0	1	1	0	1			
CRE_5_8789	chr5	906024066	26367000	1	1	0	1	1	0			
CRE_5_8788	chr5	906021066	26364000	1	0	1	1	0	1			
CRE_5_8783	chr5	906006066	26349000	1	0	1	1	0	1			
CRE_5_8780	chr5	905997066	26340000	1	1	0	1	1	0			
CRE_5_8776	chr5	905985066	26328000	1	0	1	1	0	1			
CRE_5_8772	chr5	905973066	26316000	1	0	1	1	0	1			
CRE_5_876	chr5	882285066	2628000	1	0	1	1	0	1			
CRE_5_8751	chr5	905910066	26253000	1	0	1	1	0	1			
CRE_5_8735	chr5	905862066	26205000	1	1	0	1	1	0			
CRE_5_8733	chr5	905856066	26199000	1	0	1	1	0	1			
CRE_5_8722	chr5	905823066	26166000	1	0	1	1	0	1			
CRE_5_8719	chr5	905814066	26157000	1	0	1	1	0	1			
CRE_5_8716	chr5	905805066	26148000	1	1	0	1	1	0			
CRE_5_8707	chr5	905778066	26121000	1	0	1	1	0	1			
CRE_5_8669	chr5	905664066	26007000	1	0	1	1	0	1			
CRE_5_8652	chr5	905613066	25956000	1	1	0	1	1	0		H3K27ac|chr5:25954562-25957074	Only_27ac_25894
CRE_5_8648	chr5	905601066	25944000	1	1	0	1	1	0			
CRE_5_8640	chr5	905577066	25920000	1	0	1	1	0	1			
CRE_5_8601	chr5	905460066	25803000	1	0	1	1	0	1			
CRE_5_8586	chr5	905415066	25758000	1	1	0	1	1	0			
CRE_5_8574	chr5	905379066	25722000	1	1	0	1	1	0			
CRE_5_8555	chr5	905322066	25665000	1	0	1	1	0	1			
CRE_5_854	chr5	882219066	2562000	1	0	1	1	0	1			
CRE_5_8536	chr5	905265066	25608000	1	1	0	1	1	0			
CRE_5_8522	chr5	905223066	25566000	1	1	0	1	1	0			
CRE_5_8519	chr5	905214066	25557000	1	0	1	1	0	1			
CRE_5_8515	chr5	905202066	25545000	1	0	1	1	0	1			
CRE_5_8514	chr5	905199066	25542000	1	1	0	1	1	0			
CRE_5_8500	chr5	905157066	25500000	1	1	0	1	1	0			
CRE_5_8496	chr5	905145066	25488000	1	1	0	1	1	0			
CRE_5_8495	chr5	905142066	25485000	1	0	1	1	0	1			
CRE_5_849	chr5	882204066	2547000	1	1	0	1	1	0			
CRE_5_8470	chr5	905067066	25410000	1	0	1	1	0	1			
CRE_5_8456	chr5	905025066	25368000	1	0	1	1	0	1			
CRE_5_8450	chr5	905007066	25350000	1	1	0	1	1	0			
CRE_5_8437	chr5	904968066	25311000	1	1	0	1	1	0			
CRE_5_842	chr5	882183066	2526000	1	0	1	1	0	1			
CRE_5_839	chr5	882174066	2517000	1	1	0	1	1	0			
CRE_5_8379	chr5	904794066	25137000	1	0	1	1	0	1	LOC105374694		
CRE_5_8372	chr5	904773066	25116000	1	0	1	1	0	1	LOC105374694		
CRE_5_8351	chr5	904710066	25053000	1	1	0	1	1	0			
CRE_5_8339	chr5	904674066	25017000	1	0	1	1	0	1			
CRE_5_8335	chr5	904662066	25005000	1	1	0	1	1	0			
CRE_5_8332	chr5	904653066	24996000	1	0	1	1	0	1			
CRE_5_8325	chr5	904632066	24975000	1	1	0	1	1	0			
CRE_5_8315	chr5	904602066	24945000	1	0	1	1	0	1			
CRE_5_829	chr5	882144066	2487000	1	1	0	1	1	0			
CRE_5_8277	chr5	904488066	24831000	1	1	0	1	1	0			
CRE_5_8276	chr5	904485066	24828000	1	1	0	1	1	0			
CRE_5_8275	chr5	904482066	24825000	1	0	1	1	0	1			
CRE_5_8272	chr5	904473066	24816000	1	0	1	1	0	1			
CRE_5_8263	chr5	904446066	24789000	1	0	1	1	0	1			
CRE_5_8251	chr5	904410066	24753000	1	0	1	1	0	1			
CRE_5_8241	chr5	904380066	24723000	1	1	0	1	1	0			
CRE_5_8239	chr5	904374066	24717000	1	0	1	1	0	1			
CRE_5_8205	chr5	904272066	24615000	1	0	1	1	0	1	CDH10		
CRE_5_8199	chr5	904254066	24597000	1	0	1	1	0	1	CDH10		
CRE_5_8179	chr5	904194066	24537000	1	0	1	1	0	1	CDH10		
CRE_5_8178	chr5	904191066	24534000	1	1	0	1	1	0	CDH10		
CRE_5_8160	chr5	904137066	24480000	1	0	1	1	0	1			
CRE_5_8157	chr5	904128066	24471000	1	0	1	1	0	1			
CRE_5_8156	chr5	904125066	24468000	1	1	0	1	1	0			
CRE_5_8151	chr5	904110066	24453000	1	0	1	1	0	1			
CRE_5_8146	chr5	904095066	24438000	1	1	0	1	1	0			
CRE_5_8139	chr5	904074066	24417000	1	0	1	1	0	1			
CRE_5_8131	chr5	904050066	24393000	1	1	0	1	1	0			
CRE_5_8117	chr5	904008066	24351000	1	1	0	1	1	0			
CRE_5_8102	chr5	903963066	24306000	1	1	0	1	1	0	LOC105374689		
CRE_5_8100	chr5	903957066	24300000	1	0	1	1	0	1	LOC105374689		
