geneName Pvalue_OE_WT Pvalue_Repair_WT FDR_OE_WT FDR_Repair_WT FoldC_OE_WT FoldC_Repair_WT
2554 MKLN1 0.018617980979721 0.041913735605276 0.0927389796021555 0.0904316363038385 -0.388139221515397 -0.376696229239634
2557 MRPL38 0.112317618903172 0.0437169448016818 0.254827439320786 0.0931955956727779 -0.118746980290979 0.112503675375226
2563 IMPA1 0.000812550047308491 6.60184750867425e-05 0.0213490306846129 0.00188826145208958 0.486661211201811 0.704489039611106
2564 ECSIT 0.611214494320465 0.273650271370344 0.736759716488758 0.376520205154573 -0.0310770494471075 0.0380402900456289
2566 HGS 0.4646459629858 0.0678566338985066 0.620166968647371 0.1300836803921 -0.0649960196499748 0.201547749650862
2568 TXLNG 0.00128096437440138 0.153871243706683 0.0255909053151948 0.242446745030683 0.231798092543446 -0.105704271195496
2569 TRIM27 0.396825877489477 0.867114637043777 0.559055727241572 0.900919767910441 -0.0454726362557594 -0.0150905248837088
2570 HMGCL 0.270342329199149 0.00968081798583523 0.439200218435277 0.0312783482488659 -0.158040457609275 0.349846742419929
2573 GLO1 0.12359242211219 0.0581557213346078 0.270378012194714 0.115641188485567 -0.132033901519291 -0.179199803572837
2578 MPI 0.076947823465358 0.912926007122906 0.203308797476617 0.933485778915085 -0.12337815553075 0.00448202619798899
2581 PPP1R21 0.71392679248604 0.133025128729373 0.813222948483219 0.217616329425802 0.0447791106890154 0.187456409546005
2582 MGAT2 0.269872820008922 0.00229255012019694 0.438575107179335 0.0120103637875905 0.0852425267336052 0.342136892564413
2584 PUM2 0.698503587168426 0.243196597425846 0.802720818646486 0.343648809248206 0.0128482746113825 -0.0806393061458728
2585 PARVB 0.938186377528807 0.0665227742476652 0.960915035495796 0.128191317760951 0.00698544338292884 -0.234751524407944
2586 SH3BGRL3 0.212010585428444 0.488195542151585 0.376206008959247 0.584524664856952 -0.24301482326114 -0.0910063919450597
2589 CYB5R1 0.0254403711901998 0.0263895898340575 0.109311901192927 0.0645217368828915 -0.288861625586508 -0.154989696940294
2590 MYD88 0.144595915442014 0.451547250724122 0.297704239589445 0.551358473637191 -0.234795003798459 -0.0697540136677564
2591 DENR 0.148622119453048 0.707398661520562 0.302504164486425 0.777222558274343 -0.119523148793576 0.0487872460331431
2592 MPG 0.0375777824753072 0.774684800255707 0.133392827376723 0.829439787429123 0.137004126383028 0.014250501636381
2593 RAP2C 0.0300966813679535 0.456996282515684 0.118995192604918 0.556960856675578 -0.112780914732971 0.0398529987191303
2596 SRSF3 0.102006653121737 0.0217225157975541 0.241365440950725 0.0560217946029596 -0.362401696000935 -0.102675439982992
2598 ERH 0.139390768690201 0.147178454639809 0.291392010799871 0.234414576759875 -0.342685415201615 -0.261381678681923
2603 IGBP1 0.037019604892211 0.00123765154849803 0.132495891575425 0.00821292873721256 -0.21010562231039 -0.321842435241235
2604 FIBP 0.124547563981602 0.17944515466476 0.270978642777963 0.272617587480129 -0.0784533475407496 1.40636528645515
2605 LIMS1 0.236986536208611 0.912012194798647 0.403824657095365 0.932735649136099 -0.0696750985462344 0.00570959457220077
2606 EZH2 0.0335314750906534 0.6772022337719 0.126777878063712 0.749294305686908 0.399816668013729 0.0547637497674369
2607 FBXW11 0.186759189335361 0.103673569925959 0.347721425899218 0.178514437104712 -0.209858993778438 -0.279366835619216
2610 BROX 0.195966907394667 0.367631167978263 0.359059637818035 0.472290624337426 -0.221629552528682 -0.115168094241765
2612 SPG21 0.403529866006312 0.0126814351045842 0.566495955098637 0.0379416809834264 0.0527277553842751 -0.148783873961918
2616 COQ5 0.0849243473290145 0.0693948311230508 0.216878534351034 0.132310892640992 0.412728089268624 0.507803283019648
2619 LAMTOR3 0.78747080173738 0.115800807760214 0.862999972431225 0.194858576387147 0.03057685412894 0.223641358960942
2620 MRPS18B 0.867224563488509 0.470634843804044 0.917268236232825 0.569559492992689 -0.0443547612774982 0.149248141675391
2623 GSTO1 0.140370290444355 0.0342515418403179 0.292613976203001 0.0783757650598964 0.131760648446667 0.202947935025874
2626 HAUS6 0.313778989448001 0.000171867575946208 0.483651998407835 0.00280669091784061 0.175678753637808 0.739260401982268
2628 CEP97 0.477598886794311 0.300417674846558 0.632400060897251 0.403886203897607 0.0593842130173989 -0.0488157584199662
2630 STAMBP 0.337270489411735 0.00181550652837241 0.505781983472396 0.0103319058164823 -0.167993699987546 -0.353749161756056
2634 PPP3CA 0.0285661336895419 0.0354490799839291 0.11679171246214 0.0803346926430897 -0.208914739358413 -0.180814114994924
2638 CHEK1 0.0054783473329839 5.67941983637648e-05 0.049698679893981 0.00181460969586942 -0.522534602713057 -0.848405458178869
2639 KLC4 0.0110929570578429 0.0151216479126146 0.0699356220845248 0.0430289442527174 0.309430958745759 0.284099895116556
2640 ISOC1 0.000135375326362226 4.72017182334633e-05 0.0114032316561091 0.00163970532601615 0.384805156705047 0.367119451333046
2643 XIAP 0.007967721043473 0.612567518285424 0.0584149066869919 0.693341236528614 0.159325864717493 0.0404137030025513
2647 RDH11 0.0032792780423048 0.00540929841970296 0.0381514610703183 0.0211628647494358 -0.225286928422953 -0.135379541673764
2648 MINK1 0.0537306783326745 0.000740196790395006 0.164338841246333 0.00596566123706649 0.22004072179471 0.322903373477642
2649 P4HA1 0.556136765600264 0.19718366934853 0.69496955546764 0.292777588223749 0.027641558676132 0.0847554362223448
2650 UNC119B 0.879981519485081 0.0380008487647212 0.926899541077488 0.0843087840575212 0.0144492073498999 0.246688385451643
2653 NIT1 0.354871844097037 0.0441494080136772 0.520050018416269 0.0938855118647465 0.104670484033958 0.174642777434302
2654 BAG5 0.176174467375681 0.0677169840227111 0.336114649147263 0.130056812356791 -0.116232368084198 -0.199637534469046
2658 GC 0.22506515662956 0.337556779317062 0.390787403795572 0.442103717040768 -0.131514410455944 0.0264427307717607
2659 SRGAP2 0.122176309149773 0.0568396678661158 0.268214215837294 0.113679335732232 -0.171049410309164 0.208822819253864
2660 PSPH 0.608566089688292 0.000104987934327677 0.734593768709562 0.00223628620609077 0.0407544909124073 0.346761614476184
2665 ISG15 0.598117987480566 0.424928499219405 0.727239535635285 0.525425007745652 -0.072779560050158 -0.0939503324043276
2666 TRAF3IP3 0.117852491922057 0.178955081053197 0.26236752610261 0.27219262401744 0.0934987568968833 -0.0761869879767172
2667 ISOC2 0.617781467093728 0.0337595038063393 0.741395055339007 0.077524042458568 0.0471329051032807 0.26415611488642
2671 MRPL45 0.00669476113228797 0.0063785412695693 0.0539478045662631 0.0236161156017816 -0.341660312008763 -0.259119241292669
2674 GNPNAT1 0.699626956194474 0.719759833859328 0.803294487988799 0.788460719588546 0.0272625934614084 0.0240978301188868
2678 GINS3 0.0239235230191175 0.00599205224859683 0.106228113955489 0.0226055848678842 0.125485400669241 -0.194893410354341
2681 ABI1 0.000175188769688359 0.0257798397373207 0.0124216037247527 0.0633902377578965 -0.29391120814226 0.122985950992545
2682 LEMD2 0.107762238656647 0.000218458673919438 0.248563880252588 0.00315849747543858 -0.125482930975465 0.139583379733864
2683 NTPCR 0.521344962028492 0.000875813499512995 0.670097224598827 0.00656571681685656 0.540452604826132 -0.495900400175422
2690 MRPL44 0.129078630592358 0.507256222752027 0.276879814316636 0.601778182205935 -0.103395803921808 -0.0501890472116724
2692 GMFG 0.000291944464897856 0.151815192894992 0.0137373140937391 0.240019153536601 0.554625795489452 0.798105193416351
2693 MESD 0.00539436686684828 0.0276369661453991 0.0492222555745098 0.0664108341544037 -0.299509987750499 0.186252272493705
2696 EXOSC5 0.0235332636101225 0.484028428686998 0.105464298820745 0.58101371680981 0.164641903138911 -0.0352511527876977
2699 MBD2 0.0145334757749378 0.0972928060510842 0.0815892305976985 0.170130933824463 0.257721796507369 0.138990938617628
2700 USP28 0.0353887594154971 0.0124942509237957 0.130093905351288 0.0375553093969609 -0.206692190044027 -0.172988197909678
2702 CSTB 0.524879428809372 0.196721547039957 0.671970300152686 0.292343016789784 -0.0763180891120125 0.128972971670088
2711 EPM2AIP1 0.261484829374141 0.903914028161507 0.430485202557427 0.928489583203802 0.126029205625033 0.0116430158147036
2714 METTL1 0.914399563649201 0.00895406587119345 0.948586484393635 0.0295575541768478 -0.0099235739255441 -0.384101104078876
2719 IKBKG 0.149153313581868 0.551331629633411 0.302976836776451 0.641135141537303 0.117836316593056 0.0483737616674311
2720 PAFAH1B3 0.756955680450011 0.00114067039062018 0.842204700122854 0.00781544333710764 -0.0197953473662285 -0.369110678659514
2726 SNRPD3 0.271349338679762 0.904829419122106 0.439586262549022 0.929061113544142 -0.0677164639044872 0.00865956407688628
2728 SMAD4 0.0548392857208662 0.306840079136081 0.166477301212547 0.41038869498924 0.142095973070585 0.0947058562567538
2731 STUB1 0.691223065469523 0.360397856412119 0.798787806847567 0.464728277226988 -0.0534633252312844 -0.136770366079308
2732 CTSS 0.561674498714192 0.475005541957472 0.699357037609973 0.573240542124475 0.0604405950322562 0.0537264087698759
2734 ABCB8 0.0214087625791545 0.531706509574912 0.100555131678497 0.624486701511175 -0.355416100918157 -0.0605740242435271
2735 RSF1 0.304060849370536 0.0212865107384697 0.474470592807324 0.0552523441889824 -0.0902012815462516 -0.297669555841081
2737 MYEF2 0.493515560229062 0.335471347046611 0.64669279487231 0.440124707262591 -0.0334769318134995 0.0486565863561133
2738 FLI1 0.480785805954475 0.26694618657162 0.635258706094463 0.369738683889405 -0.243972538890972 -0.370979682626826
2741 GINS4 0.395158237217693 0.0200475311717629 0.557580984561445 0.0530261814862486 -0.0692154498105619 -0.288243003046976
2742 HMGB3 0.435774832002167 0.0415481203119112 0.595137343124859 0.089755037869137 -0.0960347932972372 0.479949669070194
2747 TAMM41 0.0454491770605624 0.00390198808415889 0.149172441639487 0.0171594650158083 -0.0824108287971832 0.12711937765585
2748 RALA 0.026608989881617 0.172097723124013 0.111430527206513 0.265033565870244 -0.0528783932525361 -0.114179732546104
2753 SH3GLB1 0.0539315460863076 0.590419405949127 0.1646900781963 0.674318368312595 0.160883865304919 0.0315192070195582
2758 CDCA8 0.197644103256739 0.00135685604350894 0.361149186853452 0.00864523613772988 -0.0805608386342929 -0.404333692182913
2760 MT-ND5 0.0577417336241558 0.917769288713946 0.170649837484323 0.936772596802087 0.220184952661915 -0.00922447112784752
2764 CPM 0.20152251134467 0.030635171050603 0.365480209782765 0.0722074887786525 -0.101652005963127 0.213283628258425
2767 TBC1D23 0.0403832295091097 0.902352043103843 0.139908698754452 0.927437286557882 0.0697392591213184 0.00492660403333289
2773 TAF6 0.175073365417366 0.0738746239731091 0.335001752088831 0.138843519856504 -0.0534702403856109 -0.118734613598498
2774 PPIL1 0.433029170044814 0.0661836645154083 0.593266009569072 0.127680450067743 -0.0789169561718595 -0.293817092008476
2776 MT-CO1 0.00841274494739065 0.00488277875214498 0.0605166202383706 0.0197678320327837 0.631935047422955 0.410330096645009
2778 ARL3 0.026050256086974 0.0104407783176838 0.110150028572024 0.0329119784240752 -0.221880662035318 -0.526170455484662
2780 MORF4L1 0.640782385656554 0.0200455338768736 0.761407168998696 0.0530261814862486 -0.0655857063220768 -0.460243088167516
2781 STRN3 0.000621384949554759 0.00343102434643785 0.0191345531619623 0.0156743001034089 0.231275291208089 0.321234730261921
2785 LSM4 0.0639360005202196 0.0124889602489678 0.179999526138941 0.0375553093969609 -0.170634965042581 -0.213442894312033
2787 MRPL13 0.504041003982961 0.483712679080256 0.654174863904584 0.58101371680981 -0.0405258346887809 -0.0391565250706076
2788 PPP3CC 0.557369554319948 0.00706369853988566 0.695565379318193 0.0252545579637219 0.0563418249343055 0.362359096181235
2789 CBFB 0.186429785773318 0.100653700836003 0.347358016977212 0.174768049489149 -0.0631320853732724 -0.098537696632139
2792 SNX8 0.043215581611227 0.000124082482277672 0.144962572734864 0.00242303549911172 0.694681305580024 0.71138829294425
2793 TAPBP 0.0825310694012853 0.00630683158854317 0.21327050185774 0.0234008317579208 -0.272430094605983 -0.209524914650613
2795 PDIA5 0.0297510179048106 0.300634294617561 0.118637341044145 0.404072477003504 -0.307704176236715 0.0817405833954972
2804 RGS10 0.256088272431214 0.357389487586549 0.425389248428743 0.461538919098796 0.124828646359152 -0.0961722007631955
2812 MRPS35 0.230210410572661 0.00951653308483498 0.396396901238887 0.0309018665289246 0.234205566757511 0.285601553529856
2814 PABPN1 0.0596867373519113 0.000148034118859169 0.174344555605809 0.00264215379039675 -0.120556750553936 -0.246334383654762
2817 GCHFR 0.00623350015323821 0.0125757825363973 0.0528062140640932 0.03772280637003 0.327291917124656 0.309025738987996
2821 RNASEH2C 0.00152398719684658 0.594728911719986 0.0269220400371259 0.677595607982093 0.40374195870695 0.0615581359120938
2822 CCDC25 0.0183920860253662 0.0798470143024299 0.0920671540302666 0.146868566463887 -0.217924866500896 -0.0682956618299837
2826 LYPLAL1 0.50004416166452 0.0993448272286106 0.651618474515497 0.173017774473516 0.049720855870822 0.159926807907823
2827 DHRS7 0.00495356408624217 0.000227465488963673 0.0469590617406401 0.00319289399414418 0.345323214152062 0.755436488473086
2829 CALM3 0.3679813522075 0.00593619308941158 0.532921556620713 0.0224439265381989 -0.0461900879075046 0.439666187737709
2831 ADI1 0.102137377767472 0.000644954690899255 0.241398660878738 0.00555207021659268 -0.108106643970133 -0.379546108203238
2836 ASPH 0.03471857541342 0.458001742186479 0.129004555879298 0.557792239425228 -0.117060194303392 0.203943215310536
2839 ITGB7 0.289126649672635 0.148709970744619 0.459234258192216 0.236038886407282 0.0359730411901449 0.136387869495872
2844 RPP30 0.104469017438417 0.049709534723474 0.24484563529081 0.103042271417181 0.101197601453631 0.0545682849654163
2845 THYN1 0.205168951601624 0.0141030474829563 0.369503999126655 0.041148463230993 -0.103964628737657 -0.282332269352581
2848 ARIH2 0.955418975841603 0.343597271321816 0.970798708079336 0.447431282162805 0.00533612582094634 0.21823356997468
2849 BABAM2 0.0148101812890378 0.00805042664247839 0.0820744093705133 0.0274524220705653 0.324102826804637 0.322887142304214
2851 RAC2 0.353262238049816 0.0548881168742855 0.518699821363655 0.110976911305196 -0.0438054805681389 0.152950437198243
2856 ALB 0.00438149987147225 0.000234366026229933 0.0445395479817727 0.00323487613804302 0.215321892389778 0.354530201760074
2863 EIF4E 0.0249589971893924 0.0833461722578395 0.108288155450373 0.151581091920793 0.0663050132919363 0.0762841392704257
2865 EIF1 0.120139067219712 0.349409100022118 0.265970834871355 0.453154974120392 0.270081743931824 0.0759368705171877
2866 LAMTOR5 0.801818652314031 0.00275078068197466 0.874031683887088 0.0135278920606285 -0.0159300791738133 0.150912585548747
2867 TXNDC9 0.226127214688447 0.341158304215864 0.391842806570941 0.445355708101214 0.0894669235881036 0.0650252734657375
2871 ZNF622 0.0352691481699655 0.234263127448985 0.129931039806222 0.333667019173348 0.190203872645675 0.192339630315177
2873 TESC 0.00730662896925899 0.000248129138347008 0.055945431279415 0.00334457401063571 -0.287757154716674 -0.482842058818783
2874 GOLPH3 0.99944701855427 0.0181606274937817 0.999833352925571 0.0492917713203011 -6.71660471258662e-05 -0.23030171516203
2875 CEP41 0.690961736257824 0.369173542241351 0.798720838043117 0.473566853690516 0.0692171801058432 0.164374581573005
2876 MTM1 0.181438926315495 0.164026795432064 0.342639187397257 0.255492835737696 -0.166202304687712 0.247053877551416
2877 PTP4A2 0.107075717474287 0.348553497840969 0.247487451195022 0.452439150044605 0.204818226308905 -0.120563801621003
2878 XPNPEP3 0.628861149001609 0.0562349936730163 0.750861662568011 0.112775020244685 -0.0487672451177801 0.188626760760386
2882 REXO4 0.0291938638233522 0.0967919654005393 0.117881472578671 0.169484172162785 0.147566100944974 -0.1744045525262
2888 GOSR2 0.70340326201331 0.0309336942387697 0.805311940761092 0.0726464616061126 -0.0332756189133345 -0.285515675781555
2890 MOSPD2 0.877913183830036 0.353739994671054 0.925285815415245 0.458083115440925 0.00933533848999701 0.0453809379236159
2892 ATG5 0.37375567369433 0.636247020354577 0.537825790114499 0.713589290867886 -0.343171238390624 -0.167522690913559
2899 TRMT61A 0.324565238245523 0.229429189129038 0.493232434867536 0.328317800091761 0.0631164172460217 -0.0945198411588475
2900 COL1A1 0.052657727010793 0.0233745017196235 0.161949258583386 0.0591145369712191 0.394051779335442 0.480932804687836
2902 NAPG 0.0346168448421023 0.00678748684003447 0.128856531228498 0.0245506861523539 0.345930188789474 0.215237990985496
2907 RNASEH2B 0.204856950526823 0.130613440115114 0.369070510242546 0.214144810274258 0.10730833677945 -0.111485120210546
2909 EMC2 0.85067119442538 0.126856767760501 0.90747611342658 0.209578879645182 0.0101010224167712 0.0738347302461406
2912 SF3B4 0.000719874921336089 0.000670214930686942 0.0200593059019763 0.00564857834088855 0.654283766453396 0.654399846136064
2915 NUF2 0.00745376646891879 0.000583086127955612 0.0563221828366769 0.00534168813858097 -0.292278516453283 -0.674071114625127
2925 PRPF38B 0.00160424855865908 0.000464227446389133 0.0273536944949741 0.00466123615976822 -0.262474662837731 -0.366541918894363
2926 UBE2M 0.130702114355676 0.32940099130461 0.278471730896435 0.433837030786937 0.176143194978641 -0.146703616837184
2935 APAF1 0.0480225604998697 0.193653447203242 0.154100913296544 0.289028328351782 -0.27362070453351 -0.133268681607881
2946 ABI3 0.623058480448806 0.0108170770766803 0.746170915040032 0.0337284282824681 0.0202102654059395 0.150441708291686
2947 PPOX 0.0843854951974671 0.288620903925119 0.216120397398362 0.391176171436611 -0.182156821395203 -0.0377810692899665
2948 ACTR10 0.124425202240104 0.371412178191937 0.270940196379798 0.475740313950348 -0.10482591611426 0.0467843643642993
2949 MTMR14 0.924370832523852 0.577325912924104 0.954046546190121 0.663463349310648 0.0115131787277818 0.0675815212046587
2950 MEF2B 0.223773080600846 0.115020382853769 0.389458461731667 0.193671275748572 0.164928187256118 -0.237792846018374
2951 LSM2 0.464352501288499 0.23461901769444 0.619935142292822 0.334081990532715 -0.0493742073173475 0.130138169058176
2952 MCU 0.173982132047693 0.0479420583406499 0.333653766387129 0.0999388215751928 -0.0812701683642327 0.105513446779746
2954 MBOAT7 0.453520611776306 0.0085173934193335 0.609878588348704 0.0285400640666554 -0.061936600184394 0.275855995768596
2955 HTATIP2 0.177558891905337 0.139304667829371 0.337884126655156 0.225466216599382 -0.112567882133563 -0.103816426432477
2957 MTCH1 0.0206147501678169 0.000151236868505346 0.0983428081738437 0.00267167928799888 0.227480692152952 0.589917534803767
2960 SIRT5 0.199902060077131 0.283192169850583 0.363811839657206 0.385534632074334 -0.0932487614909867 -0.0987261237594925
2963 IST1 0.0382313359225296 0.136395743215795 0.134891202955019 0.22193787075918 0.144632880811317 0.101707982318921
2966 NDUFB9 0.386490066492904 0.0927429245473547 0.549278578848783 0.164115342720379 0.0671324247601266 0.103386774958333
2967 LYPLA1 0.0567405309592752 0.308491410545943 0.168921908333798 0.412171280584874 0.374820451096586 0.232921015536759
2974 GUK1 0.776342552747322 0.521478036288839 0.854923733054284 0.615265629320956 -0.0355244528119556 0.0449804480581886
2975 GRAP 0.752346810783992 0.17681706990826 0.838898940506748 0.27015999799964 -0.079733798845826 -0.153282511319748
2978 RPL36 0.386414062267452 0.16226774484791 0.549278578848783 0.253250444458968 -0.0616094413582111 -0.0614290165313243
2981 FBXO7 0.17322594557836 0.00539661487540728 0.332776058022872 0.0211612716629607 -0.204289570801407 -0.0846978777331167
2984 HECTD3 0.00394960627552575 0.045613672616897 0.0419777455485037 0.0961257050343278 -0.295939350393724 -0.133269061624986
2988 ABHD11 0.433851423551478 0.0710512780977371 0.593647901497308 0.135057442318725 0.0770151205615424 0.196064709928136
2991 WDR91 0.697872095438735 0.237958675049398 0.802555913877176 0.337722539636875 0.0366759522582125 -0.0760729661362021
2995 SCO2 0.161265044107337 0.00370298293950405 0.317862859215376 0.0165372214796143 -0.240574734682891 -0.181859912993945
2996 TFG 0.503172752426218 0.159409481866902 0.653884550981197 0.24957757959561 -0.0337793642791944 -0.061540641391419
2997 MT-ND4 0.0111640831831063 0.215471357913418 0.0702129945999492 0.312666035480755 0.41512521033613 0.115418276549995
2999 UBE2G1 0.501823849965415 0.300898997221314 0.653230668752056 0.404113443076679 0.109111212418108 0.13827875963748
3006 UBE4B 0.0464612134317224 0.0544019589566192 0.151152256896666 0.110209213134818 0.115365162346551 -0.0986821499293136
3007 NDUFV2 0.807531837667826 0.222437442662907 0.87773725152639 0.320171357959735 -0.0611381944711535 -0.242011598667071
3013 ALKBH5 0.285333493037276 0.0110917674065379 0.454706330037236 0.0343889669841952 -0.0760547112036196 -0.453214456291471
3018 HEXA 0.90350161933112 0.536704029058999 0.942277731545009 0.629071570291979 -0.0126576263736222 -0.0619462907789963
3019 SH3GL1 0.757612190041918 0.905489914051659 0.842406164480551 0.929503664548692 0.0368046308929131 -0.0117504939137465
3020 FKBP11 0.0485828491981934 0.0798184127592277 0.154938279389925 0.146868149463833 0.310723977657977 0.252009625118006
3022 ARID3A 0.427439729695303 0.0150450156406493 0.588568247114362 0.0428580082311508 -0.0473816391815749 0.376201119856704
3024 NMNAT1 0.0329947614651924 0.00567230021437832 0.125666582298628 0.021845108563707 0.12379818229282 0.196554083964251
3027 RPL11 0.708394692971459 0.146707594401249 0.80823556144713 0.23391683022964 -0.0469973283138216 -0.299111081288611
3033 POLR2G 0.602015001602972 0.918400603235574 0.73010762602876 0.937232161346083 0.0676712421877692 0.0144022115690881
3038 ARMC1 0.297676756204655 0.0439134723978576 0.468307632952335 0.0934605810572824 -0.113045394927022 -0.275395459848243
3041 TRAPPC4 0.865304408542046 0.846756604763594 0.916100556067423 0.885416603284114 0.0101177947881563 -0.00709396135489904
3045 MFF 0.00307254943550659 0.114910450038888 0.0367286740835614 0.193549134201525 0.31657580657747 0.168968362477967
3046 ARMT1 0.0457619362687344 0.00541746441132196 0.14990490084098 0.0211628647494358 -0.185103294747128 -0.181501304902849
3049 CD27 0.240686025640287 0.013674297332639 0.407787518400696 0.0403064709531545 0.0571314840776829 -0.207806770868535
3050 GINS1 0.751451451418685 0.00725000062247027 0.838664818927181 0.0257733538611993 -0.02816901059985 -0.484681669756757
3051 MOB1B 0.0282507739136322 0.0511264989867641 0.11594229249564 0.105304718963586 0.161980167173084 0.179746446776177
3052 BECN1 0.105976972950635 0.0128424236118717 0.246331044813651 0.0383789749509514 0.11686307896588 -0.153775293598354
3056 PGRMC1 0.0860619849398594 0.000765983906503965 0.218342902939396 0.00610168535889526 -0.236271129002658 0.21540589038236
3058 RPS16 0.00028126168746778 0.219823263245241 0.0137340612672946 0.317202456246827 0.248263102578555 0.0371934342149309
3059 PDCD6 0.00760118164120908 9.06279890081195e-05 0.0565497547219528 0.00215179115186251 0.21938753480231 0.648723333892514
3060 GGA1 0.00680597002187444 0.320968914474528 0.0544383082285133 0.425111336059405 0.291883360152065 0.0973932246641667
3061 CDC123 0.375824577020382 0.000487848577899261 0.539894280923321 0.00479146914460451 -0.039872233527861 -0.288772070936114
3062 TTI2 0.566580752019919 0.0786478560288947 0.703435349593452 0.145127024173105 -0.0343003083434308 0.11447552073126
3065 VPS36 0.00134342690293009 0.00140450811415416 0.0257539912946895 0.00880664895356674 0.478260044522496 0.423346079481259
3067 PPP3CB 0.0877220780878625 0.511928268613309 0.220841184913802 0.606070612612646 0.17671001276404 0.0569544911645004
3070 MAP2K7 0.754059491750008 0.0271718836728933 0.840260910505499 0.0658050582123664 -0.0526359854534508 -0.229473397216347
3077 RIOX1 0.50212955684859 0.209804235976832 0.653349066427426 0.30633193946857 0.0161860751021337 0.074096759223778
3080 EIF2B2 0.340275016584109 0.0131951315109201 0.507861443436951 0.0392742959749986 -0.0411737309324849 -0.136003782628364
3084 SAR1B 0.0997239326637178 0.0870168371200925 0.238636650701527 0.156660573542121 0.160672139727826 0.182640815085664
3085 CDK14 0.0102503377204145 0.0837580614781531 0.0666949070283864 0.15216893057579 -0.320856092674472 -0.18145595616215
3086 RPA3 0.0929917323516495 0.740432117265341 0.228766733199685 0.804803998102773 -0.215483764595891 -0.0697504831339675
3091 NSMCE4A 0.0550374353820197 0.0801787070307955 0.16672853828813 0.14721709386002 -0.133452235930759 -0.147072683348858
3093 TBCA 0.678013099086841 0.11783403276843 0.788971950810769 0.197765549159986 -0.0243519537476651 0.100063008894759
3097 STAM 0.182628017191317 0.0452410885282883 0.343253549827416 0.0955787241724165 0.0981815099257339 0.167080440845563
3100 MOB4 0.690248235109589 0.296502233249136 0.798374271492119 0.399764407214777 -0.0467454584852049 0.159709353852344
3110 POLR2E 0.0166111471855374 0.0145127377135894 0.0872000992214419 0.0417553809925174 0.422415003107709 0.403687988816753
3112 PEF1 0.363887985091356 0.0195205641779198 0.528326566853537 0.0519745062679592 0.06566128427359 0.276016988495957
3113 HCCS 0.859816823454307 0.0912364382045724 0.913849215995354 0.162003363343694 0.0141747138870052 0.11621390702232
3114 DNTTIP1 0.775646001428934 0.0542639834348551 0.854564432395947 0.110083362151486 -0.03015807253127 -0.152112104067587
3117 SKA3 0.12047540289536 0.0460270988971426 0.266259899823393 0.0968046582249533 -0.177362935642321 -0.258267825916251
3118 FN3KRP 0.926782859750631 0.126061002528609 0.955184208528502 0.208725925914157 -0.0111210705483398 0.0465390758371029
3122 SLC29A1 0.200739979947807 0.0428089466999979 0.364444102493809 0.0919415386386677 0.105111977837135 0.19485559819771
3123 PTRHD1 0.805724709209337 0.0806342703496283 0.876761924040984 0.147843777304172 -0.0220966781163714 -0.0811499710195278
3124 TXN 0.361770364705955 0.273638737714354 0.526285387216983 0.376520205154573 0.102493326265556 0.13081043609051
3127 RPL27A 0.177375067253324 0.478298102036322 0.337745768473665 0.575871359883695 0.100529586803216 -0.0243094787323592
3128 MCAT 0.581486947393294 0.8046433928243 0.715761341190889 0.852576090329289 -0.0415887664053063 0.0169177205234909
3129 TMED7 0.242769755612215 8.34465116410895e-05 0.410377614320322 0.00211507966830973 0.09106668593531 0.505818980935553
3136 TXNDC17 0.790752950121764 0.249532268146605 0.865863606902952 0.350306216416281 -0.0289524103130869 -0.111728328789559
3137 TRIM24 0.580433382287869 0.444008253839219 0.71497458037173 0.54356355768018 0.0506814392527346 0.0827588664071808
3139 FNTA 0.203632354196379 0.15343510331359 0.367849302288547 0.241980528565248 -0.113293788026674 0.126775275092237
3141 STX18 0.0514572100101014 0.324792204120536 0.160164532439129 0.428967708223499 -0.0690065614271429 0.0499323512991499
3144 ATP6V1D 0.00500779244386069 0.0211473777656384 0.0473863504377019 0.0550174925353108 0.331486374313034 0.202179106940214
3145 RNF114 0.64760880640471 0.166731430057186 0.766200812147998 0.258616086897211 0.0286207967103511 0.117182536701655
3150 NHP2 0.0243292275277826 0.107216525743505 0.106899899561802 0.183092292064791 0.0357791425203118 -0.040782573894905
3151 BICD2 0.157315398341694 0.0599141511223283 0.313355853271835 0.118500437985927 -0.0893426862146089 -0.121468187512583
3155 CIAO2B 0.725810468683122 0.500071527960361 0.82205040428708 0.595442469443273 0.032562387705541 0.060558900502139
3167 ALOX5AP 0.120875032450538 0.0150120418810547 0.266780305998993 0.0428112004277351 0.27562473382987 1.07955156193896
3170 MEF2D 0.217641480710476 0.531675664523185 0.382257313931939 0.624486701511175 0.104373870073289 0.0452121480580665
3171 CZIB 0.765755876134532 0.24656596772599 0.847798702300356 0.34698897470085 -0.0398311701839855 0.152366812139594
3173 COMMD2 0.0352159984092218 0.347417303073604 0.129931039806222 0.451250178346042 -0.167582062541737 -0.0535049134468952
3175 SSU72 0.312088921975252 0.0301429558718065 0.481808928585855 0.0712928746414549 -0.12058594537142 -0.339106837290297
3176 GLRX5 0.563026744558169 0.638732901876039 0.700332946315241 0.715580030764147 -0.0413035139502931 0.0291834069468795
3180 HSPB11 0.00736038330806121 0.00804420823219988 0.0560571187172915 0.0274524220705653 -0.324194478075102 -0.35497489312201
