Type	Chromosome	Position	Position_offset	-log10(q-value)	G-score	average_amplitude	frequency
Del	 4	39048431	728412441	-0.000000	0	0	0
Del	 4	39048432	728412442	-0.000000	0.005698	0.000000	0.000000
Del	 4	39048432	728412442	-0.000000	0.005698	0.000000	0.000000
Del	 4	39048433	728412443	-0.000000	0	0	0
Del	 4	39058365	728422375	-0.000000	0	0	0
Del	 4	39058366	728422376	-0.000000	0.011396	0.000000	0.000000
Del	 4	39600258	728964268	-0.000000	0.011396	0.000000	0.000000
Del	 4	39600259	728964269	-0.000000	0	0	0
Del	 4	39610189	728974199	-0.000000	0	0	0
Del	 4	39610190	728974200	-0.000000	0.005698	0.510768	0.105263
Del	 4	39987585	729351595	-0.000000	0.005698	0.510768	0.105263
Del	 4	39987586	729351596	-0.000000	0	0	0
Del	 4	39997515	729361525	-0.000000	0	0	0
Del	 4	39997516	729361526	-0.000000	0.011396	0.510768	0.105263
Del	 4	40067037	729431047	-0.000000	0.011396	0.510768	0.105263
Del	 4	40067038	729431048	-0.000000	0	0	0
Del	 4	40076967	729440977	-0.000000	0	0	0
Del	 4	40076968	729440978	-0.000000	0.005698	0.510768	0.105263
Del	 4	40162648	729526658	-0.000000	0.005698	0.510768	0.105263
Del	 4	40162649	729526659	-0.000000	0	0	0
Del	 4	40172513	729536523	-0.000000	0	0	0
Del	 4	40172514	729536524	-0.000000	0.011396	0.473880	0.052632
Del	 4	40517480	729881490	-0.000000	0.011396	0.473880	0.052632
Del	 4	40517481	729881491	-0.000000	0	0	0
Del	 4	40527239	729891249	-0.000000	0	0	0
Del	 4	40527240	729891250	-0.000000	0.005698	0.473880	0.052632
Del	 4	40798785	730162795	-0.000000	0.005698	0.473880	0.052632
Del	 4	40798786	730162796	-0.000000	0	0	0
Del	 4	40807526	730171536	-0.000000	0	0	0
Del	 4	40807527	730171537	-0.000000	0.011396	0.473880	0.052632
Del	 4	40861076	730225086	-0.000000	0.011396	0.473880	0.052632
Del	 4	40861077	730225087	-0.000000	0	0	0
Del	 4	40870878	730234888	-0.000000	0	0	0
Del	 4	40870879	730234889	-0.000000	0.005698	0.000000	0.000000
Del	 4	41209672	730573682	-0.000000	0.005698	0.000000	0.000000
Del	 4	41209673	730573683	-0.000000	0	0	0
Del	 4	41219409	730583419	-0.000000	0	0	0
Del	 4	41219410	730583420	-0.000000	0.011396	0.000000	0.000000
Del	 4	42286537	731650547	-0.000000	0.011396	0.000000	0.000000
Del	 4	42286538	731650548	-0.000000	0	0	0
Del	 4	42296522	731660532	-0.000000	0	0	0
Del	 4	42296523	731660533	-0.000000	0.005698	0.000000	0.000000
Del	 4	42386399	731750409	-0.000000	0.005698	0.000000	0.000000
Del	 4	42386400	731750410	-0.000000	0	0	0
Del	 4	42396384	731760394	-0.000000	0	0	0
Del	 4	42396385	731760395	-0.000000	0.011396	0.000000	0.000000
Del	 4	42406371	731770381	-0.000000	0.011396	0.000000	0.000000
Del	 4	42406372	731770382	-0.000000	0	0	0
Del	 4	42416356	731780366	-0.000000	0	0	0
Del	 4	42416357	731780367	-0.000000	0.005698	0.000000	0.000000
Del	 4	43035499	732399509	-0.000000	0.005698	0.000000	0.000000
Del	 4	43035500	732399510	-0.000000	0	0	0
Del	 4	43045484	732409494	-0.000000	0	0	0
Del	 4	43045485	732409495	-0.000000	0.011396	0.000000	0.000000
Del	 4	46021359	735385369	-0.000000	0.011396	0.000000	0.000000
Del	 4	46021360	735385370	-0.000000	0	0	0
Del	 4	46031344	735395354	-0.000000	0	0	0
Del	 4	46031345	735395355	-0.000000	0.005698	0.000000	0.000000
Del	 4	47000002	736364012	-0.000000	0.005698	0.000000	0.000000
Del	 4	47000003	736364013	-0.000000	0	0	0
Del	 4	47009987	736373997	-0.000000	0	0	0
Del	 4	47009988	736373998	-0.000000	0.011396	0.000000	0.000000
Del	 4	47469351	736833361	-0.000000	0.011396	0.000000	0.000000
Del	 4	47469352	736833362	-0.000000	0	0	0
Del	 4	47479336	736843346	-0.000000	0	0	0
Del	 4	47479337	736843347	-0.000000	0.005698	0.000000	0.000000
Del	 4	47629129	736993139	-0.000000	0.005698	0.000000	0.000000
Del	 4	47629130	736993140	-0.000000	0	0	0
Del	 4	47639115	737003125	-0.000000	0	0	0
Del	 4	47639116	737003126	-0.000000	0.011396	0.000000	0.000000
Del	 4	47988631	737352641	-0.000000	0.011396	0.000000	0.000000
Del	 4	47988632	737352642	-0.000000	0	0	0
Del	 4	47998616	737362626	-0.000000	0	0	0
Del	 4	47998617	737362627	-0.000000	0.005698	0.000000	0.000000
Del	 4	47998617	737362627	-0.000000	0.005698	0.000000	0.000000
Del	 4	47998618	737362628	-0.000000	0	0	0
Del	 4	48008602	737372612	-0.000000	0	0	0
Del	 4	48008603	737372613	-0.000000	0.011396	0.000000	0.000000
Del	 4	48138423	737502433	-0.000000	0.011396	0.000000	0.000000
Del	 4	48138424	737502434	-0.000000	0	0	0
Del	 4	48148408	737512418	-0.000000	0	0	0
Del	 4	48148409	737512419	-0.000000	0.005698	0.000000	0.000000
Del	 4	48428022	737792032	-0.000000	0.005698	0.000000	0.000000
Del	 4	48428023	737792033	-0.000000	0	0	0
Del	 4	48438007	737802017	-0.000000	0	0	0
Del	 4	48438008	737802018	-0.000000	0.011396	0.000000	0.000000
Del	 4	52871957	742235967	-0.000000	0.011396	0.000000	0.000000
Del	 4	52871958	742235968	-0.000000	0	0	0
Del	 4	52881740	742245750	-0.000000	0	0	0
Del	 4	52881741	742245751	-0.000000	0.005698	0.000000	0.000000
Del	 4	53449399	742813409	-0.000000	0.005698	0.000000	0.000000
Del	 4	53449400	742813410	-0.000000	0	0	0
Del	 4	53459182	742823192	-0.000000	0	0	0
Del	 4	53459183	742823193	-0.000000	0.011396	0.000000	0.000000
Del	 4	53562023	742926033	-0.000000	0.011396	0.000000	0.000000
Del	 4	53562024	742926034	-0.000000	0	0	0
Del	 4	53571981	742935991	-0.000000	0	0	0
Del	 4	53571982	742935992	-0.000000	0.005698	0.000000	0.000000
Del	 4	53581942	742945952	-0.000000	0.005698	0.000000	0.000000
Del	 4	53581943	742945953	-0.000000	0	0	0
Del	 4	53591900	742955910	-0.000000	0	0	0
Del	 4	53591901	742955911	-0.000000	0.011396	0.000000	0.000000
Del	 4	54110019	743474029	-0.000000	0.011396	0.000000	0.000000
Del	 4	54110020	743474030	0.097187	0	0	0
Del	 4	54119701	743483711	0.097187	0	0	0
Del	 4	54119702	743483712	0.097187	0.074076	0.000000	0.000000
Del	 4	54614722	743978732	0.097187	0.074076	0.000000	0.000000
Del	 4	54614723	743978733	0.877379	0	0	0
Del	 4	54624628	743988638	0.877379	0	0	0
Del	 4	54624629	743988639	0.877379	0.205134	0.667982	0.052632
Del	 4	55332266	744696276	0.877379	0.205134	0.667982	0.052632
Del	 4	55332267	744696277	-0.000000	0	0	0
Del	 4	55342096	744706106	-0.000000	0	0	0
Del	 4	55342097	744706107	-0.000000	0.011396	0.000000	0.000000
Del	 4	55430574	744794584	-0.000000	0.011396	0.000000	0.000000
Del	 4	55430575	744794585	-0.000000	0	0	0
Del	 4	55440404	744804414	-0.000000	0	0	0
Del	 4	55440405	744804415	-0.000000	0.005698	0.000000	0.000000
Del	 4	55540011	744904021	-0.000000	0.005698	0.000000	0.000000
Del	 4	55540012	744904022	-0.000000	0	0	0
Del	 4	55549561	744913571	-0.000000	0	0	0
Del	 4	55549562	744913572	-0.000000	0.011396	0.000000	0.000000
Del	 4	55932135	745296145	-0.000000	0.011396	0.000000	0.000000
Del	 4	55932136	745296146	-0.000000	0	0	0
Del	 4	55941984	745305994	-0.000000	0	0	0
Del	 4	55941985	745305995	-0.000000	0.005698	0.000000	0.000000
Del	 4	56041776	745405786	-0.000000	0.005698	0.000000	0.000000
Del	 4	56041777	745405787	-0.000000	0	0	0
Del	 4	56051745	745415755	-0.000000	0	0	0
Del	 4	56051746	745415756	-0.000000	0.011396	0.000000	0.000000
Del	 4	56151447	745515457	-0.000000	0.011396	0.000000	0.000000
Del	 4	56151448	745515458	-0.000000	0	0	0
Del	 4	56161416	745525426	-0.000000	0	0	0
Del	 4	56161417	745525427	-0.000000	0.005698	0.000000	0.000000
Del	 4	56320939	745684949	-0.000000	0.005698	0.000000	0.000000
Del	 4	56320940	745684950	-0.000000	0	0	0
Del	 4	56330908	745694918	-0.000000	0	0	0
Del	 4	56330909	745694919	-0.000000	0.011396	0.000000	0.000000
Del	 4	56979055	746343065	-0.000000	0.011396	0.000000	0.000000
Del	 4	56979056	746343066	-0.000000	0	0	0
Del	 4	56986330	746350340	-0.000000	0	0	0
Del	 4	56986331	746350341	-0.000000	0.005698	0.597090	0.052632
Del	 4	57030408	746394418	-0.000000	0.005698	0.597090	0.052632
Del	 4	57030409	746394419	-0.000000	0	0	0
Del	 4	57030882	746394892	-0.000000	0	0	0
Del	 4	57030883	746394893	-0.000000	0.011396	0.000000	0.000000
Del	 4	61189600	750553610	-0.000000	0.011396	0.000000	0.000000
Del	 4	61189601	750553611	-0.000000	0	0	0
Del	 4	61199596	750563606	-0.000000	0	0	0
Del	 4	61199597	750563607	-0.000000	0.005698	0.000000	0.000000
Del	 4	62169298	751533308	-0.000000	0.005698	0.000000	0.000000
Del	 4	62169299	751533309	-0.000000	0	0	0
Del	 4	62179294	751543304	-0.000000	0	0	0
Del	 4	62179295	751543305	-0.000000	0.011396	0.000000	0.000000
Del	 4	64897903	754261913	-0.000000	0.011396	0.000000	0.000000
Del	 4	64897904	754261914	-0.000000	0	0	0
Del	 4	64907877	754271887	-0.000000	0	0	0
Del	 4	64907878	754271888	-0.000000	0.005698	0.000000	0.000000
Del	 4	65007632	754371642	-0.000000	0.005698	0.000000	0.000000
Del	 4	65007633	754371643	-0.000000	0	0	0
Del	 4	65017607	754381617	-0.000000	0	0	0
Del	 4	65017608	754381618	-0.000000	0.011396	0.000000	0.000000
Del	 4	67611869	756975879	-0.000000	0.011396	0.000000	0.000000
Del	 4	67611870	756975880	-0.000000	0	0	0
Del	 4	67621866	756985876	-0.000000	0	0	0
Del	 4	67621867	756985877	-0.000000	0.005698	0.000000	0.000000
Del	 4	67681855	757045865	-0.000000	0.005698	0.000000	0.000000
Del	 4	67681856	757045866	-0.000000	0	0	0
Del	 4	67691852	757055862	-0.000000	0	0	0
Del	 4	67691853	757055863	-0.000000	0.011396	0.000000	0.000000
Del	 4	67801831	757165841	-0.000000	0.011396	0.000000	0.000000
Del	 4	67801832	757165842	-0.000000	0	0	0
Del	 4	67811828	757175838	-0.000000	0	0	0
Del	 4	67811829	757175839	-0.000000	0.005698	0.000000	0.000000
Del	 4	67891988	757255998	-0.000000	0.005698	0.000000	0.000000
Del	 4	67891989	757255999	-0.000000	0	0	0
Del	 4	67901938	757265948	-0.000000	0	0	0
Del	 4	67901939	757265949	-0.000000	0.011396	0.000000	0.000000
Del	 4	72012981	761376991	-0.000000	0.011396	0.000000	0.000000
Del	 4	72012982	761376992	-0.000000	0	0	0
Del	 4	72022936	761386946	-0.000000	0	0	0
Del	 4	72022937	761386947	-0.000000	0.005698	0.000000	0.000000
Del	 4	72570483	761934493	-0.000000	0.005698	0.000000	0.000000
Del	 4	72570484	761934494	-0.000000	0	0	0
Del	 4	72580437	761944447	-0.000000	0	0	0
Del	 4	72580438	761944448	-0.000000	0.011396	0.000000	0.000000
Del	 4	73073675	762437685	-0.000000	0.011396	0.000000	0.000000
Del	 4	73073676	762437686	-0.000000	0	0	0
Del	 4	73082569	762446579	-0.000000	0	0	0
Del	 4	73082570	762446580	-0.000000	0.005698	0.000000	0.000000
Del	 4	73265641	762629651	-0.000000	0.005698	0.000000	0.000000
Del	 4	73265642	762629652	-0.000000	0	0	0
Del	 4	73275507	762639517	-0.000000	0	0	0
Del	 4	73275508	762639518	-0.000000	0.011396	0.000000	0.000000
Del	 4	73556204	762920214	-0.000000	0.011396	0.000000	0.000000
Del	 4	73556205	762920215	-0.000000	0	0	0
Del	 4	73565963	762929973	-0.000000	0	0	0
Del	 4	73565964	762929974	-0.000000	0.005698	0.000000	0.000000
Del	 4	73621029	762985039	-0.000000	0.005698	0.000000	0.000000
Del	 4	73621030	762985040	-0.000000	0	0	0
Del	 4	73630953	762994963	-0.000000	0	0	0
Del	 4	73630954	762994964	-0.000000	0.011396	0.000000	0.000000
Del	 4	74918200	764282210	-0.000000	0.011396	0.000000	0.000000
Del	 4	74918201	764282211	-0.000000	0	0	0
Del	 4	74928167	764292177	-0.000000	0	0	0
Del	 4	74928168	764292178	-0.000000	0.005698	0.000000	0.000000
Del	 4	74938137	764302147	-0.000000	0.005698	0.000000	0.000000
Del	 4	74938138	764302148	-0.000000	0	0	0
Del	 4	74948104	764312114	-0.000000	0	0	0
Del	 4	74948105	764312115	-0.000000	0.011396	0.000000	0.000000
Del	 4	74978010	764342020	-0.000000	0.011396	0.000000	0.000000
Del	 4	74978011	764342021	-0.000000	0	0	0
Del	 4	74987978	764351988	-0.000000	0	0	0
Del	 4	74987979	764351989	-0.000000	0.005698	0.000000	0.000000
Del	 4	75057757	764421767	-0.000000	0.005698	0.000000	0.000000
Del	 4	75057758	764421768	-0.000000	0	0	0
Del	 4	75067725	764431735	-0.000000	0	0	0
Del	 4	75067726	764431736	-0.000000	0.011396	0.000000	0.000000
Del	 4	75711253	765075263	-0.000000	0.011396	0.000000	0.000000
Del	 4	75711254	765075264	-0.000000	0	0	0
Del	 4	75721209	765085219	-0.000000	0	0	0
Del	 4	75721210	765085220	-0.000000	0.005698	0.000000	0.000000
Del	 4	75820785	765184795	-0.000000	0.005698	0.000000	0.000000
Del	 4	75820786	765184796	-0.000000	0	0	0
Del	 4	75830741	765194751	-0.000000	0	0	0
Del	 4	75830742	765194752	-0.000000	0.011396	0.000000	0.000000
Del	 4	76216370	765580380	-0.000000	0.011396	0.000000	0.000000
Del	 4	76216371	765580381	-0.000000	0	0	0
Del	 4	76226191	765590201	-0.000000	0	0	0
Del	 4	76226192	765590202	-0.000000	0.005698	0.000000	0.000000
Del	 4	76236014	765600024	-0.000000	0.005698	0.000000	0.000000
Del	 4	76236015	765600025	-0.000000	0	0	0
Del	 4	76245834	765609844	-0.000000	0	0	0
Del	 4	76245835	765609845	-0.000000	0.011396	0.000000	0.000000
Del	 4	76938073	766302083	-0.000000	0.011396	0.000000	0.000000
Del	 4	76938074	766302084	-0.000000	0	0	0
Del	 4	76948001	766312011	-0.000000	0	0	0
Del	 4	76948002	766312012	-0.000000	0.005698	0.000000	0.000000
Del	 4	77037361	766401371	-0.000000	0.005698	0.000000	0.000000
Del	 4	77037362	766401372	-0.000000	0	0	0
Del	 4	77047289	766411299	-0.000000	0	0	0
Del	 4	77047290	766411300	-0.000000	0.011396	0.000000	0.000000
Del	 4	77613230	766977240	-0.000000	0.011396	0.000000	0.000000
Del	 4	77613231	766977241	0.203637	0	0	0
Del	 4	77623158	766987168	0.203637	0	0	0
Del	 4	77623159	766987169	0.203637	0.102567	0.000000	0.000000
Del	 4	78039109	767403119	0.203637	0.102567	0.000000	0.000000
Del	 4	78039110	767403120	-0.000000	0	0	0
Del	 4	78049034	767413044	-0.000000	0	0	0
Del	 4	78049035	767413045	-0.000000	0.062680	0.000000	0.000000
Del	 4	78629944	767993954	-0.000000	0.062680	0.000000	0.000000
Del	 4	78629945	767993955	-0.000000	0	0	0
Del	 4	78639902	768003912	-0.000000	0	0	0
Del	 4	78639903	768003913	-0.000000	0.011396	0.000000	0.000000
Del	 4	78759416	768123426	-0.000000	0.011396	0.000000	0.000000
Del	 4	78759417	768123427	-0.000000	0	0	0
Del	 4	78769374	768133384	-0.000000	0	0	0
Del	 4	78769375	768133385	-0.000000	0.005698	0.000000	0.000000
Del	 4	78809213	768173223	-0.000000	0.005698	0.000000	0.000000
Del	 4	78809214	768173224	-0.000000	0	0	0
Del	 4	78819171	768183181	-0.000000	0	0	0
Del	 4	78819172	768183182	-0.000000	0.011396	0.000000	0.000000
Del	 4	78829132	768193142	-0.000000	0.011396	0.000000	0.000000
Del	 4	78829133	768193143	-0.000000	0	0	0
Del	 4	78839090	768203100	-0.000000	0	0	0
Del	 4	78839091	768203101	-0.000000	0.005698	0.000000	0.000000
Del	 4	78898848	768262858	-0.000000	0.005698	0.000000	0.000000
Del	 4	78898849	768262859	-0.000000	0	0	0
Del	 4	78908806	768272816	-0.000000	0	0	0
Del	 4	78908807	768272817	-0.000000	0.011396	0.000000	0.000000
Del	 4	78958604	768322614	-0.000000	0.011396	0.000000	0.000000
Del	 4	78958605	768322615	-0.000000	0	0	0
Del	 4	78968562	768332572	-0.000000	0	0	0
Del	 4	78968563	768332573	-0.000000	0.005698	0.000000	0.000000
Del	 4	79297223	768661233	-0.000000	0.005698	0.000000	0.000000
Del	 4	79297224	768661234	-0.000000	0	0	0
Del	 4	79307182	768671192	-0.000000	0	0	0
Del	 4	79307183	768671193	-0.000000	0.011396	0.000000	0.000000
Del	 4	79476493	768840503	-0.000000	0.011396	0.000000	0.000000
Del	 4	79476494	768840504	-0.000000	0	0	0
Del	 4	79486451	768850461	-0.000000	0	0	0
Del	 4	79486452	768850462	-0.000000	0.005698	0.000000	0.000000
Del	 4	79586046	768950056	-0.000000	0.005698	0.000000	0.000000
Del	 4	79586047	768950057	-0.000000	0	0	0
Del	 4	79596004	768960014	-0.000000	0	0	0
Del	 4	79596005	768960015	-0.000000	0.011396	0.000000	0.000000
Del	 4	79884828	769248838	-0.000000	0.011396	0.000000	0.000000
Del	 4	79884829	769248839	-0.000000	0	0	0
Del	 4	79894786	769258796	-0.000000	0	0	0
Del	 4	79894787	769258797	-0.000000	0.005698	0.000000	0.000000
Del	 4	80074056	769438066	-0.000000	0.005698	0.000000	0.000000
Del	 4	80074057	769438067	-0.000000	0	0	0
Del	 4	80084015	769448025	-0.000000	0	0	0
Del	 4	80084016	769448026	-0.000000	0.011396	0.000000	0.000000
Del	 4	81069309	770433319	-0.000000	0.011396	0.000000	0.000000
Del	 4	81069310	770433320	-0.000000	0	0	0
Del	 4	81079250	770443260	-0.000000	0	0	0
Del	 4	81079251	770443261	-0.000000	0.005698	0.000000	0.000000
Del	 4	81149481	770513491	-0.000000	0.005698	0.000000	0.000000
Del	 4	81149482	770513492	-0.000000	0	0	0
Del	 4	81159444	770523454	-0.000000	0	0	0
Del	 4	81159445	770523455	-0.000000	0.011396	0.000000	0.000000
Del	 4	81199302	770563312	-0.000000	0.011396	0.000000	0.000000
Del	 4	81199303	770563313	-0.000000	0	0	0
Del	 4	81209265	770573275	-0.000000	0	0	0
Del	 4	81209266	770573276	-0.000000	0.005698	0.000000	0.000000
Del	 4	81219230	770583240	-0.000000	0.005698	0.000000	0.000000
Del	 4	81219231	770583241	-0.000000	0	0	0
Del	 4	81229194	770593204	-0.000000	0	0	0
Del	 4	81229195	770593205	-0.000000	0.011396	0.000000	0.000000
Del	 4	82471131	771835141	-0.000000	0.011396	0.000000	0.000000
Del	 4	82471132	771835142	-0.000000	0	0	0
Del	 4	82481055	771845065	-0.000000	0	0	0
Del	 4	82481056	771845066	-0.000000	0.005698	0.000000	0.000000
Del	 4	82570379	771934389	-0.000000	0.005698	0.000000	0.000000
Del	 4	82570380	771934390	-0.000000	0	0	0
Del	 4	82580303	771944313	-0.000000	0	0	0
Del	 4	82580304	771944314	-0.000000	0.011396	0.000000	0.000000
Del	 4	82927672	772291682	-0.000000	0.011396	0.000000	0.000000
Del	 4	82927673	772291683	-0.000000	0	0	0
Del	 4	82937596	772301606	-0.000000	0	0	0
Del	 4	82937597	772301607	-0.000000	0.005698	0.000000	0.000000
Del	 4	83016995	772381005	-0.000000	0.005698	0.000000	0.000000
Del	 4	83016996	772381006	-0.000000	0	0	0
Del	 4	83026919	772390929	-0.000000	0	0	0
Del	 4	83026920	772390930	-0.000000	0.011396	0.000000	0.000000
Del	 4	83517749	772881759	-0.000000	0.011396	0.000000	0.000000
Del	 4	83517750	772881760	-0.000000	0	0	0
Del	 4	83527259	772891269	-0.000000	0	0	0
Del	 4	83527260	772891270	-0.000000	0.005698	0.000000	0.000000
Del	 4	84302403	773666413	-0.000000	0.005698	0.000000	0.000000
Del	 4	84302404	773666414	-0.000000	0	0	0
Del	 4	84312369	773676379	-0.000000	0	0	0
Del	 4	84312370	773676380	-0.000000	0.011396	0.000000	0.000000
Del	 4	86583091	775947101	-0.000000	0.011396	0.000000	0.000000
Del	 4	86583092	775947102	-0.000000	0	0	0
Del	 4	86593044	775957054	-0.000000	0	0	0
Del	 4	86593045	775957055	-0.000000	0.005698	0.000000	0.000000
Del	 4	86810815	776174825	-0.000000	0.005698	0.000000	0.000000
Del	 4	86810816	776174826	-0.000000	0	0	0
Del	 4	86820619	776184629	-0.000000	0	0	0
Del	 4	86820620	776184630	-0.000000	0.011396	0.000000	0.000000
Del	 4	88161680	777525690	-0.000000	0.011396	0.000000	0.000000
Del	 4	88161681	777525691	-0.000000	0	0	0
Del	 4	88171633	777535643	-0.000000	0	0	0
Del	 4	88171634	777535644	-0.000000	0.005698	0.000000	0.000000
Del	 4	88231357	777595367	-0.000000	0.005698	0.000000	0.000000
Del	 4	88231358	777595368	-0.000000	0	0	0
Del	 4	88241310	777605320	-0.000000	0	0	0
Del	 4	88241311	777605321	-0.000000	0.011396	0.000000	0.000000
Del	 4	88659372	778023382	-0.000000	0.011396	0.000000	0.000000
Del	 4	88659373	778023383	-0.000000	0	0	0
Del	 4	88669324	778033334	-0.000000	0	0	0
Del	 4	88669325	778033335	-0.000000	0.005698	0.000000	0.000000
Del	 4	88679279	778043289	-0.000000	0.005698	0.000000	0.000000
Del	 4	88679280	778043290	-0.000000	0	0	0
Del	 4	88689232	778053242	-0.000000	0	0	0
Del	 4	88689233	778053243	-0.000000	0.011396	0.000000	0.000000
Del	 4	89707124	779071134	-0.000000	0.011396	0.000000	0.000000
Del	 4	89707125	779071135	-0.000000	0	0	0
Del	 4	89717114	779081124	-0.000000	0	0	0
Del	 4	89717115	779081125	-0.000000	0.005698	0.000000	0.000000
Del	 4	89817026	779181036	-0.000000	0.005698	0.000000	0.000000
Del	 4	89817027	779181037	-0.000000	0	0	0
Del	 4	89827016	779191026	-0.000000	0	0	0
Del	 4	89827017	779191027	-0.000000	0.011396	0.000000	0.000000
Del	 4	90116758	779480768	-0.000000	0.011396	0.000000	0.000000
Del	 4	90116759	779480769	-0.000000	0	0	0
Del	 4	90126748	779490758	-0.000000	0	0	0
Del	 4	90126749	779490759	-0.000000	0.005698	0.000000	0.000000
Del	 4	90216669	779580679	-0.000000	0.005698	0.000000	0.000000
Del	 4	90216670	779580680	-0.000000	0	0	0
Del	 4	90226659	779590669	-0.000000	0	0	0
Del	 4	90226660	779590670	-0.000000	0.011396	0.000000	0.000000
Del	 4	90786161	780150171	-0.000000	0.011396	0.000000	0.000000
Del	 4	90786162	780150172	-0.000000	0	0	0
Del	 4	90796151	780160161	-0.000000	0	0	0
Del	 4	90796152	780160162	-0.000000	0.005698	0.000000	0.000000
Del	 4	91605430	780969440	-0.000000	0.005698	0.000000	0.000000
Del	 4	91605431	780969441	-0.000000	0	0	0
Del	 4	91615420	780979430	-0.000000	0	0	0
Del	 4	91615421	780979431	-0.000000	0.011396	0.000000	0.000000
Del	 4	94103201	783467211	-0.000000	0.011396	0.000000	0.000000
Del	 4	94103202	783467212	-0.000000	0	0	0
Del	 4	94113191	783477201	-0.000000	0	0	0
Del	 4	94113192	783477202	-0.000000	0.005698	0.000000	0.000000
Del	 4	94243076	783607086	-0.000000	0.005698	0.000000	0.000000
Del	 4	94243077	783607087	-0.000000	0	0	0
Del	 4	94253066	783617076	-0.000000	0	0	0
Del	 4	94253067	783617077	-0.000000	0.011396	0.000000	0.000000
Del	 4	94462880	783826890	-0.000000	0.011396	0.000000	0.000000
Del	 4	94462881	783826891	-0.000000	0	0	0
Del	 4	94472870	783836880	-0.000000	0	0	0
Del	 4	94472871	783836881	-0.000000	0.005698	0.000000	0.000000
Del	 4	94672693	784036703	-0.000000	0.005698	0.000000	0.000000
Del	 4	94672694	784036704	-0.000000	0	0	0
Del	 4	94682683	784046693	-0.000000	0	0	0
Del	 4	94682684	784046694	-0.000000	0.011396	0.000000	0.000000
Del	 4	94762612	784126622	-0.000000	0.011396	0.000000	0.000000
Del	 4	94762613	784126623	-0.000000	0	0	0
Del	 4	94772602	784136612	-0.000000	0	0	0
Del	 4	94772603	784136613	-0.000000	0.005698	0.000000	0.000000
Del	 4	95072336	784436346	-0.000000	0.005698	0.000000	0.000000
Del	 4	95072337	784436347	-0.000000	0	0	0
Del	 4	95082326	784446336	-0.000000	0	0	0
Del	 4	95082327	784446337	-0.000000	0.011396	0.000000	0.000000
Del	 4	97348102	786712112	-0.000000	0.011396	0.000000	0.000000
Del	 4	97348103	786712113	-0.000000	0	0	0
Del	 4	97358079	786722089	-0.000000	0	0	0
Del	 4	97358080	786722090	-0.000000	0.005698	0.000000	0.000000
Del	 4	97497780	786861790	-0.000000	0.005698	0.000000	0.000000
Del	 4	97497781	786861791	-0.000000	0	0	0
Del	 4	97507757	786871767	-0.000000	0	0	0
Del	 4	97507758	786871768	-0.000000	0.011396	0.000000	0.000000
Del	 4	99956810	789320820	-0.000000	0.011396	0.000000	0.000000
Del	 4	99956811	789320821	-0.000000	0	0	0
Del	 4	99966802	789330812	-0.000000	0	0	0
Del	 4	99966803	789330813	-0.000000	0.005698	0.000000	0.000000
Del	 4	100046749	789410759	-0.000000	0.005698	0.000000	0.000000
Del	 4	100046750	789410760	-0.000000	0	0	0
Del	 4	100056741	789420751	-0.000000	0	0	0
Del	 4	100056742	789420752	-0.000000	0.011396	0.000000	0.000000
Del	 4	100396512	789760522	-0.000000	0.011396	0.000000	0.000000
Del	 4	100396513	789760523	-0.000000	0	0	0
Del	 4	100406504	789770514	-0.000000	0	0	0
Del	 4	100406505	789770515	-0.000000	0.005698	0.000000	0.000000
Del	 4	100526424	789890434	-0.000000	0.005698	0.000000	0.000000
Del	 4	100526425	789890435	-0.000000	0	0	0
Del	 4	100536416	789900426	-0.000000	0	0	0
Del	 4	100536417	789900427	-0.000000	0.011396	0.000000	0.000000
Del	 4	101006099	790370109	-0.000000	0.011396	0.000000	0.000000
Del	 4	101006100	790370110	-0.000000	0	0	0
Del	 4	101016091	790380101	-0.000000	0	0	0
Del	 4	101016092	790380102	-0.000000	0.005698	0.000000	0.000000
Del	 4	101225950	790589960	-0.000000	0.005698	0.000000	0.000000
Del	 4	101225951	790589961	-0.000000	0	0	0
Del	 4	101235942	790599952	-0.000000	0	0	0
Del	 4	101235943	790599953	-0.000000	0.011396	0.000000	0.000000
Del	 4	101245936	790609946	-0.000000	0.011396	0.000000	0.000000
Del	 4	101245937	790609947	-0.000000	0	0	0
Del	 4	101255928	790619938	-0.000000	0	0	0
Del	 4	101255929	790619939	-0.000000	0.005698	0.000000	0.000000
Del	 4	101315889	790679899	-0.000000	0.005698	0.000000	0.000000
Del	 4	101315890	790679900	-0.000000	0	0	0
Del	 4	101325881	790689891	-0.000000	0	0	0
Del	 4	101325882	790689892	-0.000000	0.011396	0.000000	0.000000
Del	 4	102405150	791769160	-0.000000	0.011396	0.000000	0.000000
Del	 4	102405151	791769161	-0.000000	0	0	0
Del	 4	102415142	791779152	-0.000000	0	0	0
Del	 4	102415143	791779153	-0.000000	0.005698	0.000000	0.000000
Del	 4	102764906	792128916	-0.000000	0.005698	0.000000	0.000000
Del	 4	102764907	792128917	-0.000000	0	0	0
Del	 4	102774898	792138908	-0.000000	0	0	0
Del	 4	102774899	792138909	-0.000000	0.011396	0.000000	0.000000
Del	 4	102844852	792208862	-0.000000	0.011396	0.000000	0.000000
Del	 4	102844853	792208863	-0.000000	0	0	0
Del	 4	102854844	792218854	-0.000000	0	0	0
Del	 4	102854845	792218855	-0.000000	0.005698	0.000000	0.000000
